"area_familia","especialidad_sector","modalidad","fecha","razon_social","fecha_resolucion","canton","provincia","id_fact_oc_cp","id_razon_social","id_curso_perfil","id_fecha","dia","mes","tipo","curso_perfil","estado","tipo_razon_social","carga_horaria","costo","anio","num_cap_cer","total_ganancias","total_horas","prediction(porcentaje_asistencia)"
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1762.0,1607.0,3708.0,7.0,31.0,12.0,"curso","manejo seguro de montacargas","calificado","operador de capacitación",8.0,20.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,20.680740110656426
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1763.0,1607.0,3709.0,7.0,31.0,12.0,"curso","manejo seguro de montacargas","calificado","operador de capacitación",8.0,20.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,20.680740110656426
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1790.0,1607.0,3650.0,7.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1791.0,1607.0,3651.0,7.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1792.0,1607.0,3652.0,7.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",16.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1793.0,1607.0,3653.0,7.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",16.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1794.0,1607.0,3654.0,7.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",24.0,761.04,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1795.0,1607.0,3655.0,7.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",24.0,761.04,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"administración y legislación","gestión de la calidad","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1722.0,1607.0,3508.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",30.0,1113.3,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.8946635012386455
"administración y legislación","gestión de la calidad","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1723.0,1607.0,3509.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",30.0,1113.3,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.8946635012386455
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1724.0,1607.0,3550.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",12.0,761.04,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1725.0,1607.0,3551.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",12.0,761.04,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1726.0,1607.0,3554.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1727.0,1607.0,3555.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1734.0,1607.0,3562.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",12.0,761.04,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1735.0,1607.0,3563.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",12.0,761.04,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1738.0,1607.0,3496.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,150.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.6935481707971247
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1739.0,1607.0,3497.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,150.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.6935481707971247
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1740.0,1607.0,3498.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,150.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.6935481707971247
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1741.0,1607.0,3499.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,150.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.6935481707971247
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1742.0,1607.0,3504.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,150.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.6935481707971247
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1743.0,1607.0,3505.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,150.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.6935481707971247
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1750.0,1607.0,3638.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1751.0,1607.0,3639.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1752.0,1607.0,3640.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",16.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1753.0,1607.0,3641.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",16.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"forestal ecología y medio ambiente","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1764.0,1607.0,3540.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,760.8,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"forestal ecología y medio ambiente","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1765.0,1607.0,3541.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,760.8,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"forestal ecología y medio ambiente","MISSING","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1766.0,1607.0,3718.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,180.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"forestal ecología y medio ambiente","MISSING","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1767.0,1607.0,3719.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,180.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"alimentación gastronomía y turismo","elaboración tecnología y producción de alimentos","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1768.0,1607.0,3488.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",16.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.1262626262626262
"alimentación gastronomía y turismo","elaboración tecnología y producción de alimentos","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1769.0,1607.0,3489.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",16.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.1262626262626262
"forestal ecología y medio ambiente","gestión e impacto ambiental","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1770.0,1607.0,3528.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,2.380952380952381
"forestal ecología y medio ambiente","gestión e impacto ambiental","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1771.0,1607.0,3529.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,2.380952380952381
"forestal ecología y medio ambiente","gestión e impacto ambiental","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1772.0,1607.0,3714.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,20.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,2.380952380952381
"forestal ecología y medio ambiente","gestión e impacto ambiental","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1773.0,1607.0,3715.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,20.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,2.380952380952381
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1778.0,1607.0,3594.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1779.0,1607.0,3595.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1780.0,1607.0,3710.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,20.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,20.680740110656426
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1781.0,1607.0,3711.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,20.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,20.680740110656426
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1782.0,1607.0,3646.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1783.0,1607.0,3647.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1784.0,1607.0,3648.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",16.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1785.0,1607.0,3649.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",16.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1796.0,1607.0,3610.0,7.0,31.0,12.0,"curso","prevención en el manejo de desechos hospitalarios","calificado","operador de capacitación",12.0,761.04,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1797.0,1607.0,3611.0,7.0,31.0,12.0,"curso","prevención en el manejo de desechos hospitalarios","calificado","operador de capacitación",12.0,761.04,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1798.0,1607.0,3658.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1799.0,1607.0,3659.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1800.0,1607.0,3660.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",16.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1801.0,1607.0,3661.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",16.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1802.0,1607.0,3700.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,20.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,20.680740110656426
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1803.0,1607.0,3701.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,20.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,20.680740110656426
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1804.0,1607.0,3624.0,7.0,31.0,12.0,"curso","reglamento de seguridad y salud - organismos paritarios","calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1805.0,1607.0,3625.0,7.0,31.0,12.0,"curso","reglamento de seguridad y salud - organismos paritarios","calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"forestal ecología y medio ambiente","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1806.0,1607.0,3484.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,760.8,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"forestal ecología y medio ambiente","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1807.0,1607.0,3485.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,760.8,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"educación y capacitación","capacitación","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1808.0,1607.0,3482.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,150.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,27.97619047619048
"educación y capacitación","capacitación","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1809.0,1607.0,3483.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,150.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,27.97619047619048
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1810.0,1607.0,3704.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,20.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,20.680740110656426
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1811.0,1607.0,3705.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,20.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,20.680740110656426
"educación y capacitación","idiomas","presencial","31-12-2021","MISSING","24-08-2021","MISSING","MISSING",695.0,1613.0,2110.0,6.0,31.0,12.0,"curso","nivel básico a2 - inglés","calificado","operador de capacitación",80.0,36.8,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,2.525252525252525
"educación y capacitación","idiomas","presencial","31-12-2021","MISSING","24-08-2021","MISSING","MISSING",696.0,1613.0,2111.0,6.0,31.0,12.0,"curso","nivel intermedio b2 - inglés","calificado","operador de capacitación",120.0,429.6,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,2.525252525252525
"administración y legislación","administración general","presencial","31-12-2021","MISSING","MISSING","MISSING","MISSING",697.0,1627.0,4627.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",20.0,1187.4,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,5.335761920429985
"administración y legislación","administración general","presencial","31-12-2021","MISSING","MISSING","MISSING","MISSING",698.0,1627.0,4640.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",400.0,29688.0,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,5.335761920429985
"administración y legislación","administración general","presencial","31-12-2021","MISSING","MISSING","MISSING","MISSING",699.0,1627.0,4641.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",200.0,14844.0,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,5.335761920429985
"administración y legislación","administración general","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",700.0,1665.0,2651.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",170.0,1168.898412698412,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,5.335761920429985
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",701.0,1665.0,2652.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",170.0,1168.898412698412,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.9702651515151516
"administración y legislación","administración general","presencial","31-12-2019","MISSING","MISSING","quito","pichincha",1165.0,1665.0,2651.0,4.0,31.0,12.0,"curso",,"calificado","operador de capacitación",170.0,1168.898412698412,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,5.335761920429985
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2019","MISSING","MISSING","quito","pichincha",1166.0,1665.0,2652.0,4.0,31.0,12.0,"curso",,"calificado","operador de capacitación",170.0,1168.898412698412,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.9702651515151516
"MISSING","MISSING","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",702.0,1693.0,3939.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",80.0,230.4,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"MISSING","MISSING","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",703.0,1693.0,3940.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",32.0,528.64,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"MISSING","MISSING","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",704.0,1693.0,3941.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",80.0,230.4,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",705.0,1840.0,647.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,150.0,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.6935481707971247
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",706.0,1840.0,644.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,150.0,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.6935481707971247
"actividades de enseñanza","enseñanza","desconocida","31-12-2021","MISSING","MISSING","quito","pichincha",707.0,1850.0,6343.0,6.0,31.0,12.0,"perfil","formación de formadores","calificado","operador de capacitación",6.0,250.0,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.1363636363636365
"MISSING","MISSING","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",708.0,1860.0,346.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",500.0,16525.0,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"MISSING","MISSING","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",709.0,1860.0,347.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",500.0,8260.0,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"MISSING","MISSING","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",710.0,1860.0,351.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",360.0,5947.2,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"servicios socioculturales y a la comunidad","salud y medicina","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",711.0,1860.0,353.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",360.0,5947.2,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,57.738095238095234
"servicios socioculturales y a la comunidad","salud y medicina","presencial","31-12-2019","MISSING","MISSING","quito","pichincha",1167.0,1860.0,353.0,4.0,31.0,12.0,"curso",,"calificado","operador de capacitación",360.0,5947.2,2019.0,81.83363148479428,25420.02811227532,1872.6940966010734,57.738095238095234
"administración y legislación","gestión de la calidad","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",712.0,1870.0,2053.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",24.0,280.08,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.8946635012386455
"administración y legislación","gestión de la calidad","online","31-12-2021","MISSING","MISSING","guayaquil","guayas",713.0,1870.0,2064.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",24.0,165.02095238095228,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.8946635012386455
"administración y legislación","gestión de la calidad","online","31-12-2021","MISSING","MISSING","guayaquil","guayas",714.0,1870.0,2066.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",24.0,165.02095238095228,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.8946635012386455
"administración y legislación","gestión de la calidad","online","31-12-2021","MISSING","MISSING","guayaquil","guayas",715.0,1870.0,2065.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",22.0,151.26920634920626,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.8946635012386455
"administración y legislación","gestión de la calidad","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",716.0,1929.0,326.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",16.0,110.0139682539682,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.8946635012386455
"administración y legislación","administración general","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",717.0,1929.0,316.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,55.006984126984094,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,5.335761920429985
"administración y legislación","evaluación de proyectos","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",718.0,1929.0,329.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",16.0,110.0139682539682,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.0317757009345794
"finanzas comercio y ventas","trámites de exportación e importación","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",719.0,1929.0,321.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,528.72,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.011214953271028
"administración y legislación","gestión del talento humano","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",720.0,1929.0,314.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",12.0,82.51047619047614,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,13.727327276906806
"transporte y logística","MISSING","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",721.0,1929.0,324.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",13.0,286.39,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"finanzas comercio y ventas","MISSING","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",722.0,1929.0,320.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,528.72,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"administración y legislación","administración general","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",723.0,1929.0,318.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",16.0,110.0139682539682,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,5.335761920429985
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",724.0,1929.0,319.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",16.0,528.8,2021.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
