"familia","sector","estado","provincia","num_cer","total_horas","total_cursos","total_ganacias","dia","mes","anio","volumen_capacitados","prediction(volumen_capacitados)"
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",2.0,12.0,1.0,500.0,29.0,7.0,2019.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",6.0,36.0,1.0,1500.0,17.0,12.0,2018.0,6.0,6.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,12.0,9.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",2.0,12.0,1.0,500.0,16.0,7.0,2019.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",6.0,36.0,1.0,1500.0,12.0,12.0,2018.0,6.0,6.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",3.0,18.0,1.0,750.0,21.0,5.0,2019.0,3.0,3.0
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","pichincha",1.0,6.0,1.0,250.0,18.0,7.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,20.0,9.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",2.0,12.0,1.0,500.0,18.0,12.0,2018.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",2.0,12.0,1.0,500.0,21.0,11.0,2018.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,8.0,2.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",2.0,12.0,1.0,500.0,16.0,11.0,2018.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,27.0,3.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,15.0,4.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",2.0,12.0,1.0,500.0,10.0,5.0,2018.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,9.0,6.0,2018.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",3.0,18.0,1.0,750.0,28.0,11.0,2018.0,3.0,3.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,6.0,4.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,10.0,4.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,16.0,5.0,2018.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,12.0,11.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",2.0,12.0,1.0,500.0,7.0,8.0,2019.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,27.0,2.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",3.0,18.0,1.0,750.0,11.0,9.0,2018.0,3.0,3.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",2.0,12.0,1.0,500.0,13.0,9.0,2018.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",10.0,60.0,1.0,2500.0,5.0,6.0,2018.0,10.0,10.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",15.0,90.0,1.0,3750.0,2.0,5.0,2018.0,15.0,15.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",2.0,12.0,1.0,500.0,20.0,9.0,2018.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,26.0,6.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",2.0,12.0,1.0,500.0,4.0,9.0,2018.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,21.0,8.0,2018.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",5.0,30.0,1.0,1250.0,31.0,8.0,2018.0,5.0,5.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",8.0,48.0,1.0,2000.0,3.0,12.0,2018.0,8.0,8.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,14.0,6.0,2018.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",4.0,24.0,1.0,1000.0,25.0,7.0,2018.0,4.0,4.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",7.0,42.0,1.0,1750.0,17.0,4.0,2018.0,7.0,7.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,1.0,2.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",24.0,144.0,1.0,6000.0,15.0,9.0,2019.0,24.0,24.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,30.0,3.0,2018.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",2.0,12.0,1.0,500.0,12.0,4.0,2019.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",3.0,18.0,1.0,750.0,25.0,2.0,2019.0,3.0,3.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",7.0,42.0,1.0,1750.0,3.0,7.0,2018.0,7.0,7.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",20.0,120.0,1.0,5000.0,17.0,7.0,2018.0,20.0,20.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",2.0,12.0,1.0,500.0,6.0,8.0,2018.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,28.0,1.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,26.0,9.0,2018.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",6.0,36.0,1.0,1500.0,10.0,7.0,2018.0,6.0,6.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",39.0,234.0,1.0,9750.0,15.0,5.0,2018.0,39.0,39.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",2.0,12.0,1.0,500.0,16.0,8.0,2018.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,24.0,8.0,2018.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",2.0,12.0,1.0,500.0,30.0,7.0,2018.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",18.0,108.0,1.0,4500.0,16.0,4.0,2018.0,18.0,18.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",14.0,84.0,1.0,3500.0,5.0,5.0,2018.0,14.0,14.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",4.0,24.0,1.0,1000.0,24.0,7.0,2018.0,4.0,4.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",7.0,42.0,1.0,1750.0,6.0,6.0,2018.0,7.0,7.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,12.0,9.0,2018.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",2.0,12.0,1.0,500.0,12.0,3.0,2019.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",2.0,12.0,1.0,500.0,24.0,5.0,2019.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,18.0,5.0,2018.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",8.0,48.0,1.0,2000.0,21.0,5.0,2018.0,8.0,8.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",2.0,12.0,1.0,500.0,29.0,5.0,2018.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",7.0,42.0,1.0,1750.0,7.0,6.0,2018.0,7.0,7.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",4.0,24.0,1.0,1000.0,25.0,5.0,2018.0,4.0,4.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,7.0,3.0,2018.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,16.0,11.0,2017.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,30.0,11.0,2018.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",3.0,18.0,1.0,750.0,18.0,5.0,2019.0,3.0,3.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",5.0,30.0,1.0,1250.0,12.0,6.0,2018.0,5.0,5.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",3.0,18.0,1.0,750.0,5.0,7.0,2018.0,3.0,3.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",5.0,30.0,1.0,1250.0,19.0,4.0,2018.0,5.0,5.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",29.0,174.0,1.0,7250.0,13.0,3.0,2018.0,29.0,29.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",9.0,54.0,1.0,2250.0,22.0,1.0,2018.0,9.0,9.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,18.0,4.0,2018.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,17.0,1.0,2018.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,1.0,3.0,2018.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",15.0,90.0,1.0,3750.0,8.0,6.0,2019.0,15.0,15.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,12.0,12.0,2017.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","pichincha",1.0,6.0,1.0,250.0,22.0,11.0,2017.0,1.0,1.0
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","pichincha",4.0,24.0,1.0,1000.0,19.0,5.0,2022.0,4.0,4.0
"actividades comunitarias","otras actividades de servicios personales","habilitado","pichincha",8.0,48.0,2.0,2000.0,27.0,4.0,2022.0,12.0,12.36500754147813
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","pichincha",1.0,6.0,3.0,250.0,7.0,7.0,2022.0,3.0,6.506150061500615
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","pichincha",3.0,18.0,2.0,750.0,9.0,3.0,2022.0,4.0,12.36500754147813
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","pichincha",1.0,6.0,3.0,250.0,27.0,5.0,2022.0,3.0,6.506150061500615
"actividades comunitarias","otras actividades de servicios personales","habilitado","pichincha",1.0,6.0,3.0,250.0,27.0,5.0,2022.0,3.0,6.506150061500615
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","pichincha",1.0,6.0,3.0,250.0,21.0,5.0,2021.0,3.0,6.506150061500615
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","pichincha",1.0,6.0,2.0,250.0,3.0,2.0,2022.0,13.0,6.506150061500615
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","pichincha",1.0,6.0,2.0,250.0,25.0,8.0,2021.0,2.0,6.506150061500615
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","pichincha",1.0,6.0,1.0,250.0,30.0,8.0,2021.0,1.0,1.0
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","pichincha",1.0,6.0,1.0,250.0,18.0,2.0,2022.0,1.0,1.0
"actividades tipo servicios","otras actividades de servicios personales","habilitado","pichincha",1.0,6.0,2.0,250.0,10.0,2.0,2022.0,2.0,6.506150061500615
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","pichincha",2.0,12.0,2.0,500.0,15.0,4.0,2021.0,3.0,6.506150061500615
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","pichincha",1.0,6.0,4.0,250.0,19.0,9.0,2021.0,4.0,13.868945868945868
"tecnología: hardware y software (incluye tic)","actividades de servicios de información","habilitado","pichincha",1.0,6.0,4.0,250.0,19.0,9.0,2021.0,4.0,13.868945868945868
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","pichincha",2.0,12.0,4.0,500.0,21.0,1.0,2022.0,8.0,13.868945868945868
"actividades comunitarias","actividades de atención de la salud humana","habilitado","pichincha",1.0,6.0,2.0,250.0,21.0,2.0,2022.0,2.0,6.506150061500615
"actividades comunitarias","otras actividades de servicios personales","habilitado","pichincha",1.0,6.0,2.0,250.0,24.0,3.0,2022.0,3.0,6.506150061500615
