"familia","sector","estado","canton","provincia","num_cer","total_horas","total_cursos","volumen_capacitados","total_ganacias","mes","anio","%_asistencia","prediction(%_asistencia)"
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",11.0,66.0,1.0,11.0,2750.0,1.0,2018.0,0.0,-2.1821752157640244E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",11.0,66.0,1.0,11.0,2750.0,1.0,2018.0,0.0,-2.1821752157640244E-4
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,6.0,2017.0,0.0,-7.835566320428793E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",27.0,162.0,1.0,27.0,6750.0,11.0,2019.0,0.0,0.003421067871814021
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",15.0,90.0,1.0,15.0,3750.0,12.0,2019.0,0.0,0.004519230446904121
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",12.0,72.0,1.0,12.0,3000.0,12.0,2019.0,0.0,0.0033084220092136187
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",7.0,42.0,1.0,7.0,1750.0,10.0,2019.0,0.0,0.0023948626058840185
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",4.0,24.0,1.0,4.0,1000.0,10.0,2019.0,0.0,0.0023948626058840185
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",2.0,12.0,1.0,2.0,500.0,9.0,2019.0,0.0,0.0023948626058840185
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",42.0,252.0,1.0,42.0,10500.0,10.0,2019.0,0.0,-0.022698414917640176
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",25.0,150.0,1.0,25.0,6250.0,9.0,2019.0,0.0,0.004044873960511186
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",50.0,300.0,1.0,50.0,12500.0,9.0,2019.0,0.0,0.022918212785784053
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",7.0,42.0,1.0,7.0,1750.0,12.0,2019.0,0.0,7.907242295190466E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",20.0,120.0,1.0,20.0,5000.0,9.0,2018.0,0.0,0.003205005129957872
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",7.0,42.0,1.0,7.0,1750.0,12.0,2019.0,0.0,7.907242295190466E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",21.0,126.0,1.0,21.0,5250.0,4.0,2019.0,0.0,0.0035188239421317215
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",4.0,24.0,1.0,4.0,1000.0,4.0,2019.0,0.0,0.001975726221731211
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",72.0,432.0,1.0,72.0,18000.0,4.0,2019.0,0.0,0.049085603625962995
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",27.0,162.0,1.0,27.0,6750.0,10.0,2018.0,0.0,0.003205005129957872
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",2.0,12.0,1.0,2.0,500.0,10.0,2018.0,0.0,0.0015549937753307043
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",14.0,84.0,1.0,14.0,3500.0,8.0,2019.0,0.0,0.023715665089612602
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",7.0,42.0,1.0,7.0,1750.0,9.0,2019.0,0.0,0.0023948626058840185
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",13.0,78.0,1.0,13.0,3250.0,8.0,2019.0,0.0,0.06813205396835693
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",23.0,138.0,1.0,23.0,5750.0,6.0,2019.0,0.0,0.0029311340335611115
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",2.0,12.0,1.0,2.0,500.0,10.0,2018.0,0.0,0.0015549937753307043
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",37.0,222.0,1.0,37.0,9250.0,5.0,2019.0,0.0,-0.01998507823762301
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",28.0,168.0,1.0,28.0,7000.0,7.0,2019.0,0.0,0.0029311340335611115
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,6.0,1.0,1.0,250.0,11.0,2018.0,0.0,7.61809785304113E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,6.0,1.0,1.0,250.0,5.0,2019.0,0.0,0.001072783334252936
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",4.0,24.0,1.0,4.0,1000.0,11.0,2019.0,0.0,0.0017710565171868533
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",12.0,72.0,1.0,12.0,3000.0,7.0,2019.0,0.0,0.013200715157013664
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,6.0,1.0,1.0,250.0,1.0,2019.0,0.0,-6.296216834285493E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",5.0,30.0,1.0,5.0,1250.0,12.0,2018.0,0.0,-4.914460103426759E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",28.0,168.0,1.0,28.0,7000.0,11.0,2019.0,0.0,0.003421067871814021
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,6.0,1.0,1.0,250.0,6.0,2019.0,0.0,0.001072783334252936
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",57.0,342.0,1.0,57.0,14250.0,2.0,2019.0,0.0,0.05529996905468133
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",13.0,78.0,1.0,13.0,3250.0,9.0,2019.0,0.0,0.04750606785316487
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",19.0,114.0,1.0,19.0,4750.0,9.0,2019.0,0.0,0.007017780260385198
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",3.0,18.0,1.0,3.0,750.0,7.0,2019.0,0.0,0.001975726221731211
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",27.0,162.0,1.0,27.0,6750.0,4.0,2019.0,0.0,0.0035188239421317215
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",5.0,30.0,1.0,5.0,1250.0,12.0,2019.0,0.0,7.907242295190466E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",2.0,12.0,1.0,2.0,500.0,12.0,2018.0,0.0,-4.914460103426759E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",58.0,348.0,1.0,58.0,14500.0,2.0,2019.0,0.0,0.0464474165776438
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",5.0,30.0,1.0,5.0,1250.0,11.0,2018.0,0.0,9.311876866335391E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",43.0,258.0,1.0,43.0,10750.0,9.0,2019.0,0.0,0.027689242051538176
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",2.0,12.0,1.0,2.0,500.0,5.0,2019.0,0.0,0.001975726221731211
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",15.0,90.0,1.0,15.0,3750.0,12.0,2019.0,0.0,0.004519230446904121
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",9.0,54.0,1.0,9.0,2250.0,1.0,2019.0,0.0,2.733212040497259E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",5.0,30.0,1.0,5.0,1250.0,9.0,2019.0,0.0,0.0023948626058840185
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",30.0,180.0,1.0,30.0,7500.0,8.0,2019.0,0.0,0.0152689653773181
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",2.0,12.0,1.0,2.0,500.0,4.0,2019.0,0.0,0.001975726221731211
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,6.0,1.0,1.0,250.0,7.0,2019.0,0.0,0.001072783334252936
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",2.0,12.0,1.0,2.0,500.0,8.0,2019.0,0.0,0.006094089536505099
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",18.0,108.0,1.0,18.0,4500.0,5.0,2019.0,0.0,0.006196012761820757
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",2.0,12.0,1.0,2.0,500.0,5.0,2019.0,0.0,0.001975726221731211
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",15.0,90.0,1.0,15.0,3750.0,10.0,2018.0,0.0,0.006455446765785755
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",25.0,150.0,1.0,25.0,6250.0,10.0,2018.0,0.0,0.003205005129957872
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,6.0,1.0,1.0,250.0,3.0,2019.0,0.0,6.094921428442925E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",13.0,78.0,1.0,13.0,3250.0,11.0,2019.0,0.0,0.046882261764467706
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",23.0,138.0,1.0,23.0,5750.0,3.0,2019.0,0.0,0.003055532750723078
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",4.0,24.0,1.0,4.0,1000.0,8.0,2019.0,0.0,0.006094089536505099
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",38.0,228.0,1.0,38.0,9500.0,10.0,2019.0,0.0,-0.0233869658668751
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",15.0,90.0,1.0,15.0,3750.0,6.0,2019.0,0.0,0.006181575669388995
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",13.0,78.0,1.0,13.0,3250.0,6.0,2019.0,0.0,0.055794222624599946
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",20.0,120.0,1.0,20.0,5000.0,9.0,2018.0,0.0,0.003205005129957872
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",2.0,12.0,1.0,2.0,500.0,6.0,2018.0,0.0,0.001135857391177897
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",75.0,450.0,1.0,75.0,18750.0,5.0,2018.0,0.0,0.07831154670125225
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",13.0,78.0,1.0,13.0,3250.0,2.0,2019.0,0.0,0.05409181760691846
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",6.0,36.0,1.0,6.0,1500.0,8.0,2018.0,0.0,0.005254220705951784
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,6.0,1.0,1.0,250.0,1.0,2019.0,0.0,-6.296216834285493E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",10.0,60.0,1.0,10.0,2500.0,9.0,2018.0,0.0,0.0015549937753307043
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",11.0,66.0,1.0,11.0,2750.0,2.0,2019.0,0.0,2.733212040497259E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",2.0,12.0,1.0,2.0,500.0,3.0,2019.0,0.0,0.0015124350303225677
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",7.0,42.0,1.0,7.0,1750.0,9.0,2019.0,0.0,0.0023948626058840185
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,6.0,1.0,1.0,250.0,9.0,2018.0,0.0,6.520508878524291E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",2.0,12.0,1.0,2.0,500.0,6.0,2019.0,0.0,0.001975726221731211
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",5.0,30.0,1.0,5.0,1250.0,7.0,2018.0,0.0,0.001135857391177897
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,6.0,1.0,1.0,250.0,8.0,2019.0,0.0,0.005191146649026823
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",8.0,48.0,1.0,8.0,2000.0,3.0,2019.0,0.0,0.0015124350303225677
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",8.0,48.0,1.0,8.0,2000.0,12.0,2019.0,0.0,7.907242295190466E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",9.0,54.0,1.0,9.0,2250.0,7.0,2018.0,0.0,0.001135857391177897
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,6.0,1.0,1.0,250.0,1.0,2019.0,0.0,-6.296216834285493E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",9.0,54.0,1.0,9.0,2250.0,5.0,2018.0,0.0,0.001135857391177897
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",6.0,36.0,2.0,7.0,1500.0,8.0,2018.0,0.0,0.006175814332068885
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",22.0,132.0,1.0,22.0,5500.0,3.0,2019.0,0.0,0.003055532750723078
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",23.0,138.0,1.0,23.0,5750.0,12.0,2018.0,0.0,4.2891998052292397E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",23.0,138.0,1.0,23.0,5750.0,5.0,2018.0,0.0,0.0026789551115784073
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",8.0,48.0,1.0,8.0,2000.0,7.0,2018.0,0.0,0.001135857391177897
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",27.0,162.0,1.0,27.0,6750.0,9.0,2018.0,0.0,0.003205005129957872
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",2.0,12.0,1.0,2.0,500.0,6.0,2018.0,0.0,0.001135857391177897
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",9.0,54.0,1.0,9.0,2250.0,3.0,2019.0,0.0,0.0015124350303225677
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",6.0,36.0,1.0,6.0,1500.0,6.0,2019.0,0.0,0.001975726221731211
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",3.0,18.0,1.0,3.0,750.0,4.0,2019.0,0.0,0.001975726221731211
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",4.0,24.0,1.0,4.0,1000.0,9.0,2019.0,0.0,0.0023948626058840185
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",7.0,42.0,1.0,7.0,1750.0,12.0,2018.0,0.0,-4.914460103426759E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",5.0,30.0,1.0,5.0,1250.0,7.0,2018.0,0.0,0.001135857391177897
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",4.0,24.0,1.0,4.0,1000.0,4.0,2018.0,0.0,0.001135857391177897
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",15.0,90.0,1.0,15.0,3750.0,11.0,2018.0,0.0,0.00583164067708859
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",10.0,60.0,1.0,10.0,2500.0,12.0,2019.0,0.0,7.907242295190466E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",21.0,126.0,1.0,21.0,5250.0,7.0,2018.0,0.0,0.0020912652030077973
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",26.0,156.0,1.0,26.0,6500.0,3.0,2019.0,0.0,0.003055532750723078
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",11.0,66.0,1.0,11.0,2750.0,4.0,2018.0,0.0,0.001135857391177897
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",3.0,18.0,1.0,3.0,750.0,5.0,2019.0,0.0,0.001975726221731211
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",3.0,18.0,1.0,3.0,750.0,2.0,2018.0,0.0,-5.665476265035883E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",2.0,12.0,1.0,2.0,500.0,3.0,2019.0,0.0,0.0015124350303225677
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","loja","loja",2.0,12.0,1.0,2.0,500.0,11.0,2019.0,0.0,1.7296402565287767E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","loja","loja",2.0,12.0,1.0,2.0,500.0,10.0,2019.0,0.0,2.001129061157238E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","loja","loja",2.0,12.0,1.0,2.0,500.0,10.0,2019.0,0.0,2.001129061157238E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","loja","loja",21.0,126.0,1.0,21.0,5250.0,11.0,2019.0,0.0,-0.015880366885865183
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","loja","loja",11.0,66.0,1.0,11.0,2750.0,11.0,2019.0,0.0,0.0015649322534884826
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","loja","loja",11.0,66.0,1.0,11.0,2750.0,11.0,2019.0,0.0,0.0015649322534884826
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","loja","loja",2.0,12.0,1.0,2.0,500.0,10.0,2019.0,0.0,2.001129061157238E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","loja","loja",1.0,6.0,1.0,1.0,250.0,11.0,2019.0,0.0,1.481633211867896E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",6.0,36.0,1.0,6.0,1500.0,11.0,2019.0,0.0,7.641932755044281E-7
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",13.0,78.0,1.0,13.0,3250.0,8.0,2019.0,0.0,0.0020532310058045235
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,2.0,2019.0,0.0,-1.8095459044635814E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",7.0,42.0,1.0,7.0,1750.0,5.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",8.0,48.0,1.0,8.0,2000.0,8.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",2.0,12.0,1.0,2.0,500.0,8.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",3.0,18.0,1.0,3.0,750.0,8.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",7.0,42.0,1.0,7.0,1750.0,7.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,8.0,2019.0,0.0,-1.629202760815556E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",14.0,84.0,1.0,14.0,3500.0,11.0,2019.0,0.0,8.268250636704446E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,12.0,2019.0,0.0,-2.4481465757579795E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",7.0,42.0,1.0,7.0,1750.0,10.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",14.0,84.0,1.0,14.0,3500.0,11.0,2019.0,0.0,8.268250636704446E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",24.0,144.0,1.0,24.0,6000.0,12.0,2019.0,0.0,-6.314211473450902E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",13.0,78.0,1.0,13.0,3250.0,8.0,2019.0,0.0,0.0020532310058045235
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",3.0,18.0,1.0,3.0,750.0,11.0,2018.0,0.0,-6.129944232062794E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",10.0,60.0,1.0,10.0,2500.0,10.0,2018.0,0.0,-5.355495873819987E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",34.0,204.0,1.0,34.0,8500.0,1.0,2019.0,0.0,-0.0015255623345480805
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",23.0,138.0,1.0,23.0,5750.0,6.0,2019.0,0.0,-5.028049969111768E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",4.0,24.0,1.0,4.0,1000.0,8.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",35.0,210.0,1.0,35.0,8750.0,7.0,2019.0,0.0,-3.136705862359255E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",45.0,270.0,1.0,45.0,11250.0,6.0,2019.0,0.0,-6.552671192834756E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",10.0,60.0,1.0,10.0,2500.0,7.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",2.0,12.0,1.0,2.0,500.0,6.0,2018.0,0.0,-5.355495873819987E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",20.0,120.0,1.0,20.0,5000.0,6.0,2018.0,0.0,-5.648686325073092E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",13.0,78.0,1.0,13.0,3250.0,8.0,2019.0,0.0,0.0020532310058045235
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",18.0,108.0,1.0,18.0,4500.0,10.0,2019.0,0.0,5.174143883707851E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",21.0,126.0,1.0,21.0,5250.0,7.0,2019.0,0.0,-5.028049969111768E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",32.0,192.0,1.0,32.0,8000.0,11.0,2018.0,0.0,-8.650118997322485E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12.0,72.0,1.0,12.0,3000.0,11.0,2018.0,0.0,-6.129944232062794E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",5.0,30.0,1.0,5.0,1250.0,9.0,2018.0,0.0,-5.355495873819987E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",15.0,90.0,1.0,15.0,3750.0,3.0,2018.0,0.0,7.594714737863663E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",14.0,84.0,1.0,14.0,3500.0,6.0,2018.0,0.0,7.725059116567403E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,12.0,2019.0,0.0,-2.4481465757579795E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",25.0,150.0,1.0,25.0,6250.0,9.0,2018.0,0.0,-5.648686325073092E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,7.0,2018.0,0.0,-7.835566320428793E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",10.0,60.0,1.0,10.0,2500.0,8.0,2018.0,0.0,-5.355495873819987E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",30.0,180.0,1.0,30.0,7500.0,12.0,2018.0,0.0,-6.934847829412226E-4
