id_fact_oec_rs,id_razon_social,id_fecha,volumen_cer,volumen_horas,volumen_ganancias,volumen_porcentaje_asistencia,total_perfiles,fecha,dia,mes,anio,razon_social,estado,tipo_razon_social,fecha_resolucion,canton,provincia
2190,1220,1019,1.0,6.0,250.0,0.0442477876106194,1,15-06-2021,15,6,2021,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2193,1220,1074,2.0,12.0,500.0,0.0884955752212389,1,16-03-2020,16,3,2020,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2199,1220,1154,11.0,66.0,2750.0,0.4867256637168141,2,17-05-2018,17,5,2018,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2200,1220,1178,1.0,6.0,250.0,0.0442477876106194,1,17-09-2020,17,9,2020,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2207,1220,1261,18.0,108.0,4500.0,0.7964601769911505,1,18-11-2020,18,11,2020,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2212,1220,1347,1.0,6.0,250.0,0.0442477876106194,1,20-02-2017,20,2,2017,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2215,1220,1398,1.0,6.0,250.0,0.0442477876106194,1,20-10-2018,20,10,2018,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2216,1220,1406,6.0,36.0,1500.0,0.2654867256637168,1,20-11-2020,20,11,2020,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2218,1220,1434,7.0,42.0,1750.0,0.3097345132743362,1,21-04-2018,21,4,2018,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2222,1220,1544,26.0,156.0,6500.0,1.1504424778761062,1,22-10-2019,22,10,2019,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2228,1220,1585,3.0,18.0,750.0,0.1327433628318584,1,23-05-2019,23,5,2019,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2230,1220,1600,14.0,84.0,3500.0,0.6194690265486725,1,23-08-2017,23,8,2017,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2232,1220,1669,1.0,6.0,250.0,0.0442477876106194,1,24-08-2017,24,8,2017,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2249,1220,1809,19.0,114.0,4750.0,0.8407079646017699,2,26-08-2017,26,8,2017,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2255,1220,1879,1.0,6.0,250.0,0.0442477876106194,1,27-08-2017,27,8,2017,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2256,1220,1886,2.0,12.0,500.0,0.0884955752212389,2,27-09-2017,27,9,2017,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2260,1220,1951,5.0,30.0,1250.0,0.2212389380530973,2,28-08-2017,28,8,2017,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2264,1220,1992,5.0,30.0,1250.0,0.2212389380530973,1,29-03-2022,29,3,2022,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2266,1220,2028,1.0,6.0,250.0,0.0442477876106194,1,29-10-2016,29,10,2016,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2270,1220,2092,9.0,54.0,2250.0,0.3982300884955752,1,30-10-2018,30,10,2018,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2272,1220,2109,1.0,6.0,250.0,0.0442477876106194,1,31-01-2019,31,1,2019,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
2273,1220,2118,6.0,36.0,1500.0,0.2654867256637168,1,31-03-2022,31,3,2022,instituto tecnologico superior jose chiriboga grijalva,habilitado,organismo evaluador de la conformidad,24-05-2021,ibarra,imbabura
6205,2176,925,1.0,6.0,250.0,0.0795544948289578,1,13-12-2021,13,12,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6220,2176,1237,1.0,6.0,250.0,0.0795544948289578,1,18-07-2022,18,7,2022,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6236,2176,1454,1.0,6.0,250.0,0.0795544948289578,1,21-07-2022,21,7,2022,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6269,2176,1902,2.0,12.0,500.0,0.1591089896579156,2,27-11-2020,27,11,2020,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6274,2176,2037,1.0,6.0,250.0,0.0795544948289578,1,29-11-2019,29,11,2019,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6144,2176,27,1.0,6.0,250.0,0.0795544948289578,1,01-04-2022,1,4,2022,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6161,2176,268,1.0,6.0,250.0,0.0795544948289578,1,04-09-2021,4,9,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6189,2176,679,2.0,12.0,500.0,0.1591089896579156,2,10-07-2021,10,7,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6240,2176,1497,1.0,6.0,250.0,0.0795544948289578,1,22-02-2021,22,2,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6256,2176,1760,1.0,6.0,250.0,0.0795544948289578,1,25-11-2021,25,11,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6147,2176,72,2.0,12.0,500.0,0.1591089896579156,2,01-12-2020,1,12,2020,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6150,2176,109,1.0,6.0,250.0,0.0795544948289578,1,02-07-2021,2,7,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6152,2176,160,1.0,6.0,250.0,0.0795544948289578,1,03-03-2021,3,3,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6158,2176,239,1.0,6.0,250.0,0.0795544948289578,1,04-04-2022,4,4,2022,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6162,2176,296,1.0,6.0,250.0,0.0795544948289578,1,05-01-2022,5,1,2022,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6173,2176,408,2.0,12.0,500.0,0.1591089896579156,1,06-08-2021,6,8,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6181,2176,516,3.0,18.0,750.0,0.2386634844868735,3,08-03-2021,8,3,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6182,2176,535,1.0,6.0,250.0,0.0795544948289578,1,08-07-2021,8,7,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6192,2176,800,1.0,6.0,250.0,0.0795544948289578,1,12-03-2021,12,3,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6216,2176,1141,1.0,6.0,250.0,0.0795544948289578,1,17-02-2022,17,2,2022,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6224,2176,1285,1.0,6.0,250.0,0.0795544948289578,1,19-03-2021,19,3,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6226,2176,1314,1.0,6.0,250.0,0.0795544948289578,1,19-08-2021,19,8,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6230,2176,1381,1.0,6.0,250.0,0.0795544948289578,1,20-07-2021,20,7,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6234,2176,1436,1.0,6.0,250.0,0.0795544948289578,1,21-04-2021,21,4,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6239,2176,1484,1.0,6.0,250.0,0.0795544948289578,1,21-12-2020,21,12,2020,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6244,2176,1592,1.0,6.0,250.0,0.0795544948289578,1,23-06-2021,23,6,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6248,2176,1626,1.0,6.0,250.0,0.0795544948289578,1,23-12-2019,23,12,2019,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6250,2176,1646,1.0,6.0,250.0,0.0795544948289578,1,24-03-2021,24,3,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6251,2176,1660,1.0,6.0,250.0,0.0795544948289578,1,24-06-2021,24,6,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6253,2176,1690,1.0,6.0,250.0,0.0795544948289578,1,24-11-2021,24,11,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6259,2176,1834,1.0,6.0,250.0,0.0795544948289578,1,26-12-2019,26,12,2019,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6267,2176,1890,1.0,6.0,250.0,0.0795544948289578,1,27-09-2021,27,9,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6270,2176,1930,2.0,12.0,500.0,0.1591089896579156,2,28-04-2021,28,4,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6279,2176,2071,1.0,6.0,250.0,0.0795544948289578,1,30-06-2021,30,6,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6282,2176,2093,88.0,528.0,22000.0,7.00079554494829,4,30-10-2019,30,10,2019,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6283,2176,2095,1.0,6.0,250.0,0.0795544948289578,1,30-10-2021,30,10,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6285,2176,2117,1.0,6.0,250.0,0.0795544948289578,1,31-03-2021,31,3,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6286,2176,2122,1.0,6.0,250.0,0.0795544948289578,1,31-05-2021,31,5,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6170,2176,392,1.0,6.0,250.0,0.0795544948289578,1,06-05-2022,6,5,2022,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6151,2176,121,6.0,36.0,1500.0,0.477326968973747,2,02-09-2019,2,9,2019,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6164,2176,324,4.0,24.0,1000.0,0.3182179793158313,2,05-06-2021,5,6,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6176,2176,474,1.0,6.0,250.0,0.0795544948289578,1,07-08-2021,7,8,2021,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6186,2176,649,1.0,6.0,250.0,0.0795544948289578,1,10-02-2020,10,2,2020,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6160,2176,266,1.0,6.0,250.0,0.0795544948289578,1,04-09-2019,4,9,2019,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6196,2176,826,4.0,24.0,1000.0,0.3182179793158313,1,12-08-2019,12,8,2019,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6197,2176,833,3.0,18.0,750.0,0.2386634844868735,3,12-09-2019,12,9,2019,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6208,2176,974,2.0,12.0,500.0,0.1591089896579156,2,14-10-2019,14,10,2019,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6212,2176,1024,2.0,12.0,500.0,0.1591089896579156,1,15-07-2019,15,7,2019,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6214,2176,1108,9.0,54.0,2250.0,0.7159904534606205,3,16-09-2019,16,9,2019,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
6227,2176,1320,1.0,6.0,250.0,0.0795544948289578,1,19-09-2019,19,9,2019,villacis lopez cesar geovanny,desconocido,organismo evaluador de la conformidad,sin fecha resolución,quito,pichincha
