"estado","canton","provincia","id_fact_oec_rs","id_razon_social","id_fecha","volumen_porcentaje_asistencia","volumen_horas","fecha","razon_social","tipo_razon_social","fecha_resolucion","volumen_cer","volumen_ganancias","total_perfiles","dia","mes","anio","prediction(volumen_horas)"
"habilitado","la libertad","santa elena",10743.0,694.0,1318.0,0.0,24.0,"19-10-2019","empresa publica de obras, bienes y servicios santa elena ep","organismo evaluador de la conformidad","2/1/2019",4.0,1000.0,1.0,19.0,10.0,2019.0,24.0
"habilitado","la libertad","santa elena",10739.0,694.0,831.0,0.0,30.0,"12-10-2019","empresa publica de obras, bienes y servicios santa elena ep","organismo evaluador de la conformidad","2/1/2019",5.0,1250.0,1.0,12.0,10.0,2019.0,30.0
"habilitado","quito","pichincha",10732.0,691.0,1195.0,0.0,78.0,"18-01-2021","empresa publica de bienes y servicios uce proyectos ep","organismo evaluador de la conformidad","3/2/2022",13.0,3250.0,1.0,18.0,1.0,2021.0,78.0
"habilitado","quito","pichincha",10730.0,691.0,1119.0,0.0,264.0,"16-12-2020","empresa publica de bienes y servicios uce proyectos ep","organismo evaluador de la conformidad","3/2/2022",44.0,11000.0,1.0,16.0,12.0,2020.0,264.0
"habilitado","quito","pichincha",10731.0,691.0,1188.0,0.0,6.0,"17-12-2020","empresa publica de bienes y servicios uce proyectos ep","organismo evaluador de la conformidad","3/2/2022",1.0,250.0,1.0,17.0,12.0,2020.0,6.0
"habilitado","quito","pichincha",10729.0,691.0,635.0,0.0,6.0,"10-01-2020","empresa publica de bienes y servicios uce proyectos ep","organismo evaluador de la conformidad","3/2/2022",1.0,250.0,1.0,10.0,1.0,2020.0,6.0
"habilitado","quito","pichincha",10728.0,691.0,560.0,0.0,270.0,"08-12-2020","empresa publica de bienes y servicios uce proyectos ep","organismo evaluador de la conformidad","3/2/2022",45.0,11250.0,1.0,8.0,12.0,2020.0,270.0
"habilitado","quito","pichincha",10733.0,691.0,1619.0,0.0,282.0,"23-12-2020","empresa publica de bienes y servicios uce proyectos ep","organismo evaluador de la conformidad","3/2/2022",47.0,11750.0,1.0,23.0,12.0,2020.0,282.0
"habilitado","quito","pichincha",10727.0,691.0,500.0,0.0,6.0,"08-02-2019","empresa publica de bienes y servicios uce proyectos ep","organismo evaluador de la conformidad","3/2/2022",1.0,250.0,1.0,8.0,2.0,2019.0,6.0
"habilitado","guayaquil","guayas",6644.0,29.0,1203.0,0.0,6.0,"18-02-2022","agritepsa s.a.","organismo evaluador de la conformidad","5/4/2022",1.0,250.0,1.0,18.0,2.0,2022.0,6.0
"habilitado","guayaquil","guayas",6641.0,29.0,1036.0,0.0,6.0,"15-10-2020","agritepsa s.a.","organismo evaluador de la conformidad","5/4/2022",1.0,250.0,1.0,15.0,10.0,2020.0,6.0
"habilitado","guayaquil","guayas",6645.0,29.0,1798.0,0.0,6.0,"26-07-2021","agritepsa s.a.","organismo evaluador de la conformidad","5/4/2022",1.0,250.0,1.0,26.0,7.0,2021.0,6.0
"habilitado","guayaquil","guayas",6639.0,29.0,688.0,0.0,6.0,"10-10-2020","agritepsa s.a.","organismo evaluador de la conformidad","5/4/2022",1.0,250.0,1.0,10.0,10.0,2020.0,6.0
"habilitado","guayaquil","guayas",6640.0,29.0,760.0,0.0,12.0,"11-10-2020","agritepsa s.a.","organismo evaluador de la conformidad","5/4/2022",2.0,500.0,2.0,11.0,10.0,2020.0,12.0
"habilitado","guayaquil","guayas",6642.0,29.0,1107.0,0.0,12.0,"16-10-2020","agritepsa s.a.","organismo evaluador de la conformidad","5/4/2022",2.0,500.0,1.0,16.0,10.0,2020.0,12.0
"habilitado","guayaquil","guayas",6643.0,29.0,1176.0,0.0,6.0,"17-10-2020","agritepsa s.a.","organismo evaluador de la conformidad","5/4/2022",1.0,250.0,1.0,17.0,10.0,2020.0,6.0
"habilitado","quito","pichincha",10045.0,574.0,1277.0,0.0,24.0,"19-03-2021","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",4.0,1000.0,1.0,19.0,3.0,2021.0,24.0
"habilitado","quito","pichincha",10019.0,574.0,29.0,0.0,18.0,"01-07-2019","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",3.0,750.0,1.0,1.0,7.0,2019.0,18.0
"habilitado","quito","pichincha",10049.0,574.0,1621.0,0.0,6.0,"24-01-2017","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,24.0,1.0,2017.0,6.0
"habilitado","quito","pichincha",10064.0,574.0,2027.0,0.0,6.0,"29-11-2017","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,29.0,11.0,2017.0,6.0
"habilitado","quito","pichincha",10034.0,574.0,771.0,0.0,6.0,"11-12-2017","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,11.0,12.0,2017.0,6.0
"habilitado","quito","pichincha",10024.0,574.0,204.0,0.0,12.0,"03-12-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",2.0,500.0,1.0,3.0,12.0,2018.0,12.0
"habilitado","quito","pichincha",10035.0,574.0,918.0,0.0,48.0,"14-01-2019","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",8.0,2000.0,1.0,14.0,1.0,2019.0,48.0
"habilitado","quito","pichincha",10036.0,574.0,966.0,0.0,6.0,"14-10-2019","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,14.0,10.0,2019.0,6.0
"habilitado","quito","pichincha",10042.0,574.0,1239.0,0.0,6.0,"18-09-2019","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,18.0,9.0,2019.0,6.0
"habilitado","quito","pichincha",10058.0,574.0,1803.0,0.0,6.0,"26-08-2019","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,26.0,8.0,2019.0,6.0
"habilitado","quito","pichincha",10066.0,574.0,2073.0,0.0,12.0,"30-08-2019","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",2.0,500.0,1.0,30.0,8.0,2019.0,12.0
"habilitado","quito","pichincha",10025.0,574.0,239.0,0.0,6.0,"04-06-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,4.0,6.0,2018.0,6.0
"habilitado","quito","pichincha",10044.0,574.0,1263.0,0.0,6.0,"19-01-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,19.0,1.0,2018.0,6.0
"habilitado","quito","pichincha",10047.0,574.0,1311.0,0.0,6.0,"19-09-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,19.0,9.0,2018.0,6.0
"habilitado","quito","pichincha",10067.0,574.0,2090.0,0.0,66.0,"30-11-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",11.0,2750.0,1.0,30.0,11.0,2018.0,66.0
"habilitado","quito","pichincha",10032.0,574.0,656.0,0.0,6.0,"10-05-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,10.0,5.0,2018.0,6.0
"habilitado","quito","pichincha",10050.0,574.0,1622.0,0.0,78.0,"24-01-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",13.0,3250.0,5.0,24.0,1.0,2018.0,78.0
"habilitado","quito","pichincha",10061.0,574.0,1896.0,0.0,12.0,"27-12-2016","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",2.0,500.0,2.0,27.0,12.0,2016.0,12.0
"habilitado","quito","pichincha",10029.0,574.0,431.0,0.0,12.0,"07-02-2019","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",2.0,500.0,1.0,7.0,2.0,2019.0,12.0
"habilitado","quito","pichincha",10021.0,574.0,145.0,0.0,24.0,"03-02-2021","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",4.0,1000.0,1.0,3.0,2.0,2021.0,24.0
"habilitado","quito","pichincha",10060.0,574.0,1860.0,0.0,54.0,"27-06-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",9.0,2250.0,1.0,27.0,6.0,2018.0,54.0
"habilitado","quito","pichincha",10062.0,574.0,1945.0,0.0,6.0,"28-08-2019","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,28.0,8.0,2019.0,6.0
"habilitado","quito","pichincha",10018.0,574.0,17.0,0.0,12.0,"01-04-2019","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",2.0,500.0,1.0,1.0,4.0,2019.0,12.0
"habilitado","quito","pichincha",10041.0,574.0,1218.0,0.0,12.0,"18-06-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",2.0,500.0,1.0,18.0,6.0,2018.0,12.0
"habilitado","quito","pichincha",10051.0,574.0,1641.0,0.0,6.0,"24-04-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,24.0,4.0,2018.0,6.0
"habilitado","quito","pichincha",10054.0,574.0,1737.0,0.0,6.0,"25-09-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,25.0,9.0,2018.0,6.0
"habilitado","quito","pichincha",10055.0,574.0,1766.0,0.0,6.0,"26-02-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,26.0,2.0,2018.0,6.0
"habilitado","quito","pichincha",10059.0,574.0,1855.0,0.0,30.0,"27-05-2019","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",5.0,1250.0,1.0,27.0,5.0,2019.0,30.0
"habilitado","quito","pichincha",10063.0,574.0,1981.0,0.0,66.0,"29-03-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",11.0,2750.0,1.0,29.0,3.0,2018.0,66.0
"habilitado","quito","pichincha",10027.0,574.0,361.0,0.0,6.0,"06-02-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,6.0,2.0,2018.0,6.0
"habilitado","quito","pichincha",10030.0,574.0,520.0,0.0,6.0,"08-06-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,8.0,6.0,2018.0,6.0
"habilitado","quito","pichincha",10033.0,574.0,738.0,0.0,6.0,"11-07-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,11.0,7.0,2018.0,6.0
"habilitado","quito","pichincha",10038.0,574.0,1122.0,0.0,12.0,"17-01-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",2.0,500.0,1.0,17.0,1.0,2018.0,12.0
"habilitado","quito","pichincha",10046.0,574.0,1280.0,0.0,6.0,"19-04-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,19.0,4.0,2018.0,6.0
"habilitado","quito","pichincha",10068.0,574.0,2100.0,0.0,18.0,"31-01-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",3.0,750.0,2.0,31.0,1.0,2018.0,18.0
"habilitado","quito","pichincha",10023.0,574.0,178.0,0.0,42.0,"03-08-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",7.0,1750.0,1.0,3.0,8.0,2018.0,42.0
"habilitado","quito","pichincha",10052.0,574.0,1687.0,0.0,6.0,"24-12-2020","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,24.0,12.0,2020.0,6.0
"habilitado","quito","pichincha",10057.0,574.0,1788.0,0.0,30.0,"26-06-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",5.0,1250.0,1.0,26.0,6.0,2018.0,30.0
"habilitado","quito","pichincha",10037.0,574.0,1121.0,0.0,84.0,"17-01-2017","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",14.0,3500.0,5.0,17.0,1.0,2017.0,84.0
"habilitado","quito","pichincha",10028.0,574.0,430.0,0.0,12.0,"07-02-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",2.0,500.0,2.0,7.0,2.0,2018.0,12.0
"habilitado","quito","pichincha",10043.0,574.0,1262.0,0.0,30.0,"19-01-2017","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",5.0,1250.0,3.0,19.0,1.0,2017.0,30.0
"habilitado","quito","pichincha",10017.0,574.0,5.0,0.0,6.0,"31-12-2020","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,31.0,12.0,2020.0,6.0
"habilitado","quito","pichincha",10017.0,574.0,5.0,0.0,6.0,"01-02-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,1.0,2.0,2018.0,6.0
"habilitado","quito","pichincha",10039.0,574.0,1191.0,0.0,6.0,"18-01-2017","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,18.0,1.0,2017.0,6.0
"habilitado","quito","pichincha",10048.0,574.0,1504.0,0.0,30.0,"22-05-2019","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",5.0,1250.0,1.0,22.0,5.0,2019.0,30.0
"habilitado","quito","pichincha",10065.0,574.0,2040.0,0.0,6.0,"30-01-2019","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,30.0,1.0,2019.0,6.0
"habilitado","quito","pichincha",10022.0,574.0,151.0,0.0,30.0,"03-03-2020","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",5.0,1250.0,2.0,3.0,3.0,2020.0,30.0
"habilitado","quito","pichincha",10053.0,574.0,1721.0,0.0,6.0,"25-06-2021","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,25.0,6.0,2021.0,6.0
"habilitado","quito","pichincha",10026.0,574.0,293.0,0.0,6.0,"05-02-2021","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,5.0,2.0,2021.0,6.0
"habilitado","quito","pichincha",10056.0,574.0,1773.0,0.0,96.0,"26-03-2019","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",16.0,4000.0,5.0,26.0,3.0,2019.0,96.0
"habilitado","quito","pichincha",10040.0,574.0,1192.0,0.0,6.0,"18-01-2018","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",1.0,250.0,1.0,18.0,1.0,2018.0,6.0
"habilitado","quito","pichincha",10020.0,574.0,135.0,0.0,60.0,"03-01-2017","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",10.0,2500.0,4.0,3.0,1.0,2017.0,91.0
"habilitado","quito","pichincha",10031.0,574.0,632.0,0.0,144.0,"10-01-2017","corporación qualitur","organismo evaluador de la conformidad","2/12/2021",24.0,6000.0,5.0,10.0,1.0,2017.0,144.0
"habilitado","machala","el oro",890.0,1139.0,1287.0,0.0,72.0,"19-05-2022","instituto superior tecnológico ismael pérez pazmiño","organismo evaluador de la conformidad","14-03-2022",12.0,3000.0,2.0,19.0,5.0,2022.0,72.0
"habilitado","machala","el oro",891.0,1139.0,1383.0,0.0,30.0,"20-09-2017","instituto superior tecnológico ismael pérez pazmiño","organismo evaluador de la conformidad","14-03-2022",5.0,1250.0,2.0,20.0,9.0,2017.0,30.0
"habilitado","machala","el oro",899.0,1139.0,2038.0,0.0,12.0,"30-01-2017","instituto superior tecnológico ismael pérez pazmiño","organismo evaluador de la conformidad","14-03-2022",2.0,500.0,1.0,30.0,1.0,2017.0,12.0
"habilitado","machala","el oro",888.0,1139.0,928.0,0.0,102.0,"14-03-2017","instituto superior tecnológico ismael pérez pazmiño","organismo evaluador de la conformidad","14-03-2022",17.0,4250.0,1.0,14.0,3.0,2017.0,102.0
"habilitado","machala","el oro",898.0,1139.0,1919.0,0.0,54.0,"28-04-2017","instituto superior tecnológico ismael pérez pazmiño","organismo evaluador de la conformidad","14-03-2022",9.0,2250.0,1.0,28.0,4.0,2017.0,54.0
"habilitado","machala","el oro",893.0,1139.0,1564.0,0.0,138.0,"23-03-2017","instituto superior tecnológico ismael pérez pazmiño","organismo evaluador de la conformidad","14-03-2022",23.0,5750.0,2.0,23.0,3.0,2017.0,138.0
"habilitado","machala","el oro",889.0,1139.0,993.0,0.0,72.0,"15-03-2017","instituto superior tecnológico ismael pérez pazmiño","organismo evaluador de la conformidad","14-03-2022",12.0,3000.0,1.0,15.0,3.0,2017.0,72.0
"habilitado","machala","el oro",884.0,1139.0,655.0,0.0,174.0,"10-05-2017","instituto superior tecnológico ismael pérez pazmiño","organismo evaluador de la conformidad","14-03-2022",29.0,7250.0,1.0,10.0,5.0,2017.0,174.0
"habilitado","machala","el oro",886.0,1139.0,788.0,0.0,360.0,"12-03-2017","instituto superior tecnológico ismael pérez pazmiño","organismo evaluador de la conformidad","14-03-2022",60.0,15000.0,2.0,12.0,3.0,2017.0,360.0
"habilitado","machala","el oro",881.0,1139.0,162.0,0.0,12.0,"03-05-2018","instituto superior tecnológico ismael pérez pazmiño","organismo evaluador de la conformidad","14-03-2022",2.0,500.0,2.0,3.0,5.0,2018.0,12.0
"habilitado","machala","el oro",882.0,1139.0,241.0,0.0,6.0,"04-06-2021","instituto superior tecnológico ismael pérez pazmiño","organismo evaluador de la conformidad","14-03-2022",1.0,250.0,1.0,4.0,6.0,2021.0,6.0
"habilitado","machala","el oro",883.0,1139.0,586.0,0.0,42.0,"09-05-2018","instituto superior tecnológico ismael pérez pazmiño","organismo evaluador de la conformidad","14-03-2022",7.0,1750.0,1.0,9.0,5.0,2018.0,42.0
"habilitado","machala","el oro",885.0,1139.0,656.0,0.0,60.0,"10-05-2018","instituto superior tecnológico ismael pérez pazmiño","organismo evaluador de la conformidad","14-03-2022",10.0,2500.0,1.0,10.0,5.0,2018.0,60.0
"habilitado","machala","el oro",887.0,1139.0,875.0,0.0,132.0,"13-05-2022","instituto superior tecnológico ismael pérez pazmiño","organismo evaluador de la conformidad","14-03-2022",22.0,5500.0,1.0,13.0,5.0,2022.0,132.0
"habilitado","machala","el oro",892.0,1139.0,1497.0,0.0,60.0,"22-04-2018","instituto superior tecnológico ismael pérez pazmiño","organismo evaluador de la conformidad","14-03-2022",10.0,2500.0,4.0,22.0,4.0,2018.0,60.0
"habilitado","machala","el oro",894.0,1139.0,1622.0,0.0,6.0,"24-01-2018","instituto superior tecnológico ismael pérez pazmiño","organismo evaluador de la conformidad","14-03-2022",1.0,250.0,1.0,24.0,1.0,2018.0,6.0
"habilitado","machala","el oro",895.0,1139.0,1742.0,0.0,6.0,"25-10-2017","instituto superior tecnológico ismael pérez pazmiño","organismo evaluador de la conformidad","14-03-2022",1.0,250.0,1.0,25.0,10.0,2017.0,6.0
"habilitado","machala","el oro",896.0,1139.0,1843.0,0.0,24.0,"27-03-2017","instituto superior tecnológico ismael pérez pazmiño","organismo evaluador de la conformidad","14-03-2022",4.0,1000.0,1.0,27.0,3.0,2017.0,24.0
"habilitado","machala","el oro",897.0,1139.0,1896.0,0.0,192.0,"27-12-2016","instituto superior tecnológico ismael pérez pazmiño","organismo evaluador de la conformidad","14-03-2022",32.0,8000.0,1.0,27.0,12.0,2016.0,192.0
"habilitado","quito","pichincha",4307.0,1757.0,1459.0,0.0,6.0,"21-09-2021","quinahuano llumiquinga wilson ivan","organismo evaluador de la conformidad","22-05-2021",1.0,250.0,1.0,21.0,9.0,2021.0,6.0
"habilitado","quito","pichincha",4308.0,1757.0,1603.0,0.0,6.0,"23-09-2021","quinahuano llumiquinga wilson ivan","organismo evaluador de la conformidad","22-05-2021",1.0,250.0,1.0,23.0,9.0,2021.0,6.0
"habilitado","quito","pichincha",4304.0,1757.0,460.0,0.0,6.0,"07-07-2021","quinahuano llumiquinga wilson ivan","organismo evaluador de la conformidad","22-05-2021",1.0,250.0,1.0,7.0,7.0,2021.0,6.0
"habilitado","quito","pichincha",4305.0,1757.0,1037.0,0.0,54.0,"15-10-2021","quinahuano llumiquinga wilson ivan","organismo evaluador de la conformidad","22-05-2021",9.0,2250.0,1.0,15.0,10.0,2021.0,54.0
"habilitado","quito","pichincha",4309.0,1757.0,1644.0,0.0,6.0,"24-04-2022","quinahuano llumiquinga wilson ivan","organismo evaluador de la conformidad","22-05-2021",1.0,250.0,1.0,24.0,4.0,2022.0,6.0
"habilitado","quito","pichincha",4306.0,1757.0,1380.0,0.0,6.0,"20-08-2021","quinahuano llumiquinga wilson ivan","organismo evaluador de la conformidad","22-05-2021",1.0,250.0,1.0,20.0,8.0,2021.0,6.0
"habilitado","guayaquil","guayas",836.0,1122.0,1476.0,0.0,36.0,"21-12-2020","instituto superior tecnológico de formación profesional, administrativa y comercial","organismo evaluador de la conformidad","24-05-2021",6.0,1500.0,6.0,21.0,12.0,2020.0,36.0
"habilitado","guayaquil","guayas",839.0,1122.0,1738.0,0.0,30.0,"25-09-2019","instituto superior tecnológico de formación profesional, administrativa y comercial","organismo evaluador de la conformidad","24-05-2021",5.0,1250.0,1.0,25.0,9.0,2019.0,30.0
"habilitado","guayaquil","guayas",842.0,1122.0,2086.0,0.0,6.0,"30-10-2020","instituto superior tecnológico de formación profesional, administrativa y comercial","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,30.0,10.0,2020.0,6.0
"habilitado","guayaquil","guayas",833.0,1122.0,1102.0,0.0,228.0,"16-09-2021","instituto superior tecnológico de formación profesional, administrativa y comercial","organismo evaluador de la conformidad","24-05-2021",38.0,9500.0,1.0,16.0,9.0,2021.0,228.0
"habilitado","guayaquil","guayas",827.0,1122.0,50.0,0.0,6.0,"01-10-2019","instituto superior tecnológico de formación profesional, administrativa y comercial","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,1.0,10.0,2019.0,6.0
"habilitado","guayaquil","guayas",830.0,1122.0,753.0,0.0,90.0,"11-09-2019","instituto superior tecnológico de formación profesional, administrativa y comercial","organismo evaluador de la conformidad","24-05-2021",15.0,3750.0,1.0,11.0,9.0,2019.0,90.0
"habilitado","guayaquil","guayas",834.0,1122.0,1118.0,0.0,24.0,"16-12-2019","instituto superior tecnológico de formación profesional, administrativa y comercial","organismo evaluador de la conformidad","24-05-2021",4.0,1000.0,1.0,16.0,12.0,2019.0,24.0
"habilitado","guayaquil","guayas",838.0,1122.0,1720.0,0.0,66.0,"25-06-2019","instituto superior tecnológico de formación profesional, administrativa y comercial","organismo evaluador de la conformidad","24-05-2021",11.0,2750.0,1.0,25.0,6.0,2019.0,66.0
"habilitado","guayaquil","guayas",828.0,1122.0,205.0,0.0,36.0,"03-12-2019","instituto superior tecnológico de formación profesional, administrativa y comercial","organismo evaluador de la conformidad","24-05-2021",6.0,1500.0,1.0,3.0,12.0,2019.0,36.0
"habilitado","guayaquil","guayas",841.0,1122.0,2041.0,0.0,6.0,"30-01-2020","instituto superior tecnológico de formación profesional, administrativa y comercial","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,30.0,1.0,2020.0,6.0
"habilitado","guayaquil","guayas",829.0,1122.0,280.0,0.0,12.0,"04-12-2019","instituto superior tecnológico de formación profesional, administrativa y comercial","organismo evaluador de la conformidad","24-05-2021",2.0,500.0,1.0,4.0,12.0,2019.0,12.0
"habilitado","guayaquil","guayas",831.0,1122.0,791.0,0.0,18.0,"12-03-2020","instituto superior tecnológico de formación profesional, administrativa y comercial","organismo evaluador de la conformidad","24-05-2021",3.0,750.0,1.0,12.0,3.0,2020.0,18.0
"habilitado","guayaquil","guayas",832.0,1122.0,1035.0,0.0,6.0,"15-10-2019","instituto superior tecnológico de formación profesional, administrativa y comercial","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,15.0,10.0,2019.0,6.0
"habilitado","guayaquil","guayas",835.0,1122.0,1342.0,0.0,12.0,"20-02-2020","instituto superior tecnológico de formación profesional, administrativa y comercial","organismo evaluador de la conformidad","24-05-2021",2.0,500.0,1.0,20.0,2.0,2020.0,12.0
"habilitado","guayaquil","guayas",837.0,1122.0,1555.0,0.0,12.0,"23-01-2020","instituto superior tecnológico de formación profesional, administrativa y comercial","organismo evaluador de la conformidad","24-05-2021",2.0,500.0,1.0,23.0,1.0,2020.0,12.0
"habilitado","guayaquil","guayas",840.0,1122.0,1768.0,0.0,18.0,"26-02-2020","instituto superior tecnológico de formación profesional, administrativa y comercial","organismo evaluador de la conformidad","24-05-2021",3.0,750.0,1.0,26.0,2.0,2020.0,18.0
"habilitado","guayaquil","guayas",843.0,1122.0,2090.0,0.0,12.0,"30-11-2018","instituto superior tecnológico de formación profesional, administrativa y comercial","organismo evaluador de la conformidad","24-05-2021",2.0,500.0,2.0,30.0,11.0,2018.0,12.0
"habilitado","cuenca","azuay",6298.0,221.0,1544.0,0.0,172.0,"22-11-2021","benalcazar lucano hugo cesar","organismo evaluador de la conformidad","22-03-2021",6.0,1044.0,6.0,22.0,11.0,2021.0,172.0
"habilitado","cuenca","azuay",6296.0,221.0,1247.0,0.0,344.0,"18-10-2021","benalcazar lucano hugo cesar","organismo evaluador de la conformidad","22-03-2021",12.0,2088.0,6.0,18.0,10.0,2021.0,244.0
"habilitado","cuenca","azuay",6295.0,221.0,377.0,0.0,688.0,"06-04-2021","benalcazar lucano hugo cesar","organismo evaluador de la conformidad","22-03-2021",24.0,4176.0,6.0,6.0,4.0,2021.0,701.3333333333334
"habilitado","cuenca","azuay",6297.0,221.0,1291.0,0.0,172.0,"19-06-2021","benalcazar lucano hugo cesar","organismo evaluador de la conformidad","22-03-2021",6.0,1044.0,6.0,19.0,6.0,2021.0,172.0
"habilitado","manta","manabi",1183.0,1154.0,1563.0,0.0,6.0,"23-02-2022","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",1.0,250.0,1.0,23.0,2.0,2022.0,6.0
"habilitado","manta","manabi",1203.0,1154.0,1826.0,0.0,6.0,"26-12-2019","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",1.0,250.0,1.0,26.0,12.0,2019.0,6.0
"habilitado","manta","manabi",1128.0,1154.0,668.0,0.0,54.0,"10-07-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",9.0,2250.0,1.0,10.0,7.0,2018.0,54.0
"habilitado","manta","manabi",1129.0,1154.0,680.0,0.0,342.0,"10-09-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",57.0,14250.0,1.0,10.0,9.0,2018.0,342.0
"habilitado","manta","manabi",1148.0,1154.0,1046.0,0.0,84.0,"15-12-2017","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",14.0,3500.0,2.0,15.0,12.0,2017.0,84.0
"habilitado","manta","manabi",1169.0,1154.0,1401.0,0.0,36.0,"20-12-2016","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",6.0,1500.0,2.0,20.0,12.0,2016.0,36.0
"habilitado","manta","manabi",1182.0,1154.0,1546.0,0.0,12.0,"22-12-2016","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",2.0,500.0,1.0,22.0,12.0,2016.0,12.0
"habilitado","manta","manabi",1188.0,1154.0,1621.0,0.0,6.0,"24-01-2017","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",1.0,250.0,1.0,24.0,1.0,2017.0,6.0
"habilitado","manta","manabi",1193.0,1154.0,1690.0,0.0,6.0,"25-01-2017","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",1.0,250.0,1.0,25.0,1.0,2017.0,6.0
"habilitado","manta","manabi",1147.0,1154.0,1038.0,0.0,36.0,"15-11-2016","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",6.0,1500.0,1.0,15.0,11.0,2016.0,36.0
