id_fact_oec_rs,id_razon_social,id_fecha,total_perfiles,prediction_total_perfiles,volumen_cer,prediction_volumen_cer,volumen_horas,prediction_volumen_horas,volumen_ganancias,prediction_volumen_ganancias,volumen_porcentaje_asistencia,prediction_volumen_porcentaje_asistencia
12620.0,944.0,1830.0,2.0,2.04949108541098,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.3357234779300443
12624.0,944.0,1931.0,2.0,1.615100795607421,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12634.0,944.0,2112.0,2.0,1.9466339644865256,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.3357234779300443
12632.0,944.0,2066.0,2.0,1.7134041557152415,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12560.0,944.0,521.0,4.0,1.9730601490597368,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.6194690265486726
12571.0,944.0,801.0,2.0,1.834777884942585,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
12605.0,944.0,1508.0,2.0,1.7152319766470356,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12609.0,944.0,1581.0,2.0,1.6169286165392152,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12574.0,944.0,896.0,2.0,1.7278159405692606,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12592.0,944.0,1262.0,2.0,1.7031399247722476,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12613.0,944.0,1661.0,2.0,1.6408355197642124,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12549.0,944.0,314.0,2.0,1.7039090373442634,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12580.0,944.0,1070.0,2.0,1.6258065687731034,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12612.0,944.0,1647.0,2.0,1.7152319766470356,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12621.0,944.0,1861.0,2.0,1.7152319766470356,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12572.0,944.0,883.0,2.0,1.6236794946022457,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12564.0,944.0,587.0,2.0,1.6236794946022457,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12599.0,944.0,1407.0,2.0,1.5505232006913758,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12562.0,944.0,536.0,2.0,1.7278159405692606,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12626.0,944.0,1992.0,2.0,1.7132757725490848,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
12635.0,944.0,2118.0,2.0,1.6237154117267238,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12541.0,944.0,40.0,2.0,1.6487434166489294,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12557.0,944.0,453.0,2.0,1.6236794946022457,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12586.0,944.0,1157.0,2.0,1.677617529931584,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.3357234779300443
12540.0,944.0,36.0,2.0,1.728972959390947,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12552.0,944.0,386.0,2.0,1.6236794946022457,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12558.0,944.0,462.0,2.0,1.7278159405692606,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12566.0,944.0,638.0,2.0,1.5545812984934202,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12567.0,944.0,657.0,2.0,1.7039090373442634,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12569.0,944.0,727.0,2.0,1.6236794946022457,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12570.0,944.0,738.0,2.0,1.6236794946022457,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12578.0,944.0,1027.0,2.0,1.647586397827243,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12583.0,944.0,1092.0,2.0,1.647586397827243,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12584.0,944.0,1134.0,2.0,1.6550394923111782,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12598.0,944.0,1382.0,2.0,1.7391388798720329,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12601.0,944.0,1432.0,2.0,1.6169286165392152,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12603.0,944.0,1447.0,2.0,1.6408355197642124,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12607.0,944.0,1527.0,2.0,1.6408355197642124,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12608.0,944.0,1577.0,2.0,1.7152319766470356,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12622.0,944.0,1865.0,2.0,1.7152319766470356,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12625.0,944.0,1942.0,2.0,1.6390076988324185,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12633.0,944.0,2101.0,2.0,1.5464432239610943,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12576.0,944.0,945.0,2.0,1.6236794946022457,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12600.0,944.0,1426.0,2.0,1.6190556907100728,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12630.0,944.0,2039.0,2.0,1.7013121038404535,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12581.0,944.0,1076.0,2.0,1.7152319766470356,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12606.0,944.0,1520.0,2.0,1.6408355197642124,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12615.0,944.0,1725.0,2.0,1.6169286165392152,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12555.0,944.0,436.0,2.0,1.9748848171444733,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
12579.0,944.0,1051.0,2.0,1.5572740787544064,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12538.0,944.0,17.0,2.0,1.62696358759479,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12556.0,944.0,442.0,2.0,1.6258065687731034,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12563.0,944.0,581.0,2.0,1.6258065687731034,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12565.0,944.0,603.0,2.0,1.647586397827243,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12582.0,944.0,1087.0,2.0,2.216772729413268,26.0,26.0,156.0,156.0,6500.0,6500.0,0.0,0.9268313621990468
12553.0,944.0,404.0,2.0,1.647586397827243,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12611.0,944.0,1623.0,2.0,1.5505232006913758,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12618.0,944.0,1784.0,2.0,1.8239760126167568,16.0,16.0,96.0,96.0,4000.0,4000.0,0.0,0.3357234779300443
12627.0,944.0,1996.0,2.0,1.6237154117267238,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12588.0,944.0,1191.0,2.0,1.7031399247722476,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12594.0,944.0,1291.0,2.0,1.7152319766470356,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12543.0,944.0,176.0,2.0,1.6487434166489294,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12550.0,944.0,320.0,2.0,1.6236794946022457,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12568.0,944.0,667.0,2.0,1.7039090373442634,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12629.0,944.0,2014.0,2.0,1.647622314951721,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12577.0,944.0,1010.0,2.0,1.7152319766470356,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12614.0,944.0,1703.0,2.0,1.790605535425701,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12546.0,944.0,256.0,2.0,1.728972959390947,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12548.0,944.0,309.0,2.0,1.6236794946022457,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12589.0,944.0,1197.0,2.0,2.0079153053308145,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.3357234779300443
12597.0,944.0,1363.0,2.0,1.6169286165392152,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12628.0,944.0,2008.0,2.0,1.647622314951721,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12587.0,944.0,1161.0,2.0,1.82349810563085,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.3357234779300443
12610.0,944.0,1593.0,2.0,1.7391388798720329,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12544.0,944.0,233.0,2.0,1.6248365134239322,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12623.0,944.0,1909.0,2.0,1.5369636485125997,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12631.0,944.0,2061.0,2.0,1.7134041557152415,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
6887.0,331.0,935.0,1.0,1.2668304035183866,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
6885.0,331.0,824.0,1.0,1.3631954184535318,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.3357234779300443
6888.0,331.0,954.0,1.0,0.9982991497478252,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
6889.0,331.0,1122.0,1.0,1.3248673644781122,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.3357234779300443
6894.0,331.0,1333.0,1.0,1.2953858112420022,21.0,21.0,126.0,126.0,5250.0,5250.0,0.0,0.9268313621990468
6896.0,331.0,1571.0,1.0,1.2690752377826613,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
6884.0,331.0,806.0,1.0,1.5378134819626468,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.3357234779300443
6892.0,331.0,1262.0,1.0,1.3188828374192128,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
6883.0,331.0,732.0,1.0,1.256765290964384,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
6879.0,331.0,349.0,1.0,1.3155094135514702,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
6880.0,331.0,462.0,1.0,1.365595984113159,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
6882.0,331.0,727.0,1.0,1.0025662379436,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
6886.0,331.0,879.0,1.0,1.2497539517213485,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
6891.0,331.0,1220.0,1.0,1.256765290964384,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
6895.0,331.0,1426.0,1.0,1.3186740944080413,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.3357234779300443
6881.0,331.0,603.0,1.0,0.9967329794404832,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
6893.0,331.0,1281.0,1.0,1.24008129930792,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
6890.0,331.0,1174.0,1.0,1.266331702267624,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
6897.0,331.0,1920.0,1.0,1.002513123016459,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2782.0,1366.0,970.0,1.0,1.6922895752510414,24.0,24.0,144.0,144.0,6000.0,6000.0,0.0,0.9268313621990468
2760.0,1366.0,678.0,1.0,1.290162860612898,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2814.0,1366.0,1497.0,1.0,1.380924511512265,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.3357234779300443
2752.0,1366.0,516.0,1.0,1.3544209437938008,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2753.0,1366.0,519.0,1.0,1.2570271767004926,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
2762.0,1366.0,703.0,1.0,1.464453347559018,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
2766.0,1366.0,762.0,1.0,1.6397041020869694,15.0,15.0,90.0,90.0,3750.0,3750.0,0.0,0.3357234779300443
2769.0,1366.0,824.0,1.0,1.7848999097410598,19.0,19.0,114.0,114.0,4750.0,4750.0,0.0,0.9268313621990468
2773.0,1366.0,848.0,1.0,1.7415694567686189,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.3357234779300443
2801.0,1366.0,1306.0,1.0,1.0039980152602113,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2809.0,1366.0,1414.0,1.0,1.619305218192156,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
2811.0,1366.0,1436.0,1.0,1.396076749705233,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.3357234779300443
2818.0,1366.0,1571.0,1.0,1.4711119525896976,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
2822.0,1366.0,1626.0,1.0,1.0047018096762514,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2825.0,1366.0,1673.0,1.0,1.7412261657742676,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.3357234779300443
2832.0,1366.0,1754.0,1.0,1.3200408504131955,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
2833.0,1366.0,1758.0,1.0,1.3418091640093082,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.3357234779300443
2834.0,1366.0,1777.0,1.0,1.32748073959431,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
2836.0,1366.0,1830.0,1.0,2.0677133638606646,16.0,16.0,96.0,96.0,4000.0,4000.0,0.0,0.3357234779300443
2841.0,1366.0,1926.0,1.0,1.3105981969389433,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2851.0,1366.0,2076.0,1.0,1.3208155704784332,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
2853.0,1366.0,2093.0,1.0,1.0014705229720022,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2854.0,1366.0,2094.0,1.0,1.5475879652555051,15.0,15.0,90.0,90.0,3750.0,3750.0,0.0,0.3357234779300443
2824.0,1366.0,1657.0,1.0,1.0046294243753693,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2757.0,1366.0,636.0,1.0,1.390453657261449,47.0,47.0,282.0,282.0,11750.0,11176.98745275888,0.0,0.9268313621990468
2842.0,1366.0,1939.0,1.0,0.998987600042372,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2738.0,1366.0,142.0,1.0,1.0102976602380551,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2758.0,1366.0,649.0,1.0,1.336237812528114,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
2764.0,1366.0,719.0,1.0,1.2990177696270877,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2796.0,1366.0,1210.0,1.0,1.3686982987425182,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
2802.0,1366.0,1312.0,1.0,1.332250498726924,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
2788.0,1366.0,1061.0,1.0,1.2574595357224354,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2791.0,1366.0,1108.0,1.0,1.2334364766908297,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.3357234779300443
2792.0,1366.0,1131.0,1.0,0.9991349723374044,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2795.0,1366.0,1195.0,1.0,1.2748979789654442,13.0,13.0,78.0,78.0,3250.0,3250.0,0.0,0.3357234779300443
2799.0,1366.0,1247.0,1.0,1.2600236631993795,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2808.0,1366.0,1411.0,1.0,1.0032430384404762,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2812.0,1366.0,1459.0,1.0,1.0008500401696694,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2828.0,1366.0,1700.0,1.0,1.1183785748550037,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
2835.0,1366.0,1811.0,1.0,1.2956428950534502,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.3357234779300443
2840.0,1366.0,1900.0,1.0,1.271371625906457,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2856.0,1366.0,2126.0,1.0,1.2263763256165732,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.3357234779300443
2776.0,1366.0,886.0,1.0,1.275923547415576,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2787.0,1366.0,1042.0,1.0,1.2781225039694877,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2816.0,1366.0,1549.0,1.0,1.361764925609012,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
2847.0,1366.0,1984.0,1.0,1.2661214141377315,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.3357234779300443
2737.0,1366.0,127.0,1.0,1.2920829993532863,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2746.0,1366.0,417.0,1.0,1.0029066357407177,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2763.0,1366.0,707.0,1.0,1.3984489322289193,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
2817.0,1366.0,1550.0,1.0,1.3680794554862843,15.0,15.0,90.0,90.0,3750.0,3750.0,0.0,0.3357234779300443
2826.0,1366.0,1676.0,1.0,1.2600236631993795,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2850.0,1366.0,2049.0,1.0,1.2661214141377315,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.3357234779300443
2852.0,1366.0,2088.0,1.0,1.3160151827656847,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.3357234779300443
2857.0,1366.0,2139.0,1.0,1.1883276663508042,22.0,22.0,132.0,132.0,5500.0,5500.0,0.0,0.9268313621990468
2771.0,1366.0,845.0,1.0,1.003385499776985,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2848.0,1366.0,2019.0,1.0,1.313169581448736,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.3357234779300443
2804.0,1366.0,1350.0,1.0,1.008121935049192,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2733.0,1366.0,25.0,1.0,1.3468452832718214,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
2744.0,1366.0,396.0,1.0,1.004873032021922,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2755.0,1366.0,622.0,1.0,1.0029066357407177,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2827.0,1366.0,1681.0,1.0,1.353457744819596,13.0,13.0,78.0,78.0,3250.0,3250.0,0.0,0.3357234779300443
2829.0,1366.0,1745.0,1.0,0.9921201679268308,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2831.0,1366.0,1751.0,1.0,1.1874176387688096,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
2838.0,1366.0,1863.0,1.0,1.270605745893252,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2846.0,1366.0,1983.0,1.0,1.1796850359174895,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2767.0,1366.0,766.0,1.0,1.1495826132201077,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
2770.0,1366.0,838.0,1.0,1.1495826132201077,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
2793.0,1366.0,1182.0,1.0,1.3079881204217856,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.3357234779300443
2803.0,1366.0,1325.0,1.0,1.3155019708398217,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
2820.0,1366.0,1614.0,1.0,1.217070056988294,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.3357234779300443
2839.0,1366.0,1887.0,1.0,0.9921201679268308,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2807.0,1366.0,1407.0,1.0,1.440555137007894,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.3357234779300443
2783.0,1366.0,1013.0,1.0,1.2330001794003949,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
2775.0,1366.0,882.0,1.0,1.0100071410512357,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2815.0,1366.0,1541.0,1.0,1.7056565894823763,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.3357234779300443
2844.0,1366.0,1972.0,1.0,1.2256422856777391,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
2742.0,1366.0,237.0,1.0,1.3596614312815547,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
2743.0,1366.0,323.0,1.0,1.24522470745126,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
2748.0,1366.0,457.0,1.0,1.430159726966511,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
2806.0,1366.0,1405.0,1.0,1.000121113541016,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2739.0,1366.0,174.0,1.0,1.2521844349945497,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
2778.0,1366.0,938.0,1.0,1.005772048791758,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2784.0,1366.0,1026.0,1.0,1.715852401845612,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.3357234779300443
2740.0,1366.0,195.0,1.0,1.3467910322693826,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2751.0,1366.0,491.0,1.0,1.469657157784812,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
2754.0,1366.0,568.0,1.0,1.004814284426746,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2789.0,1366.0,1074.0,1.0,1.309604347476696,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
2805.0,1366.0,1398.0,1.0,1.270960476661119,15.0,15.0,90.0,90.0,3750.0,3750.0,0.0,0.3357234779300443
2855.0,1366.0,2109.0,1.0,1.1796850359174895,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2790.0,1366.0,1085.0,1.0,1.3803694048371,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
2741.0,1366.0,219.0,1.0,1.33073316716457,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
2749.0,1366.0,462.0,1.0,1.004399723528539,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2750.0,1366.0,473.0,1.0,1.3055540983556313,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2785.0,1366.0,1027.0,1.0,1.4775891316245435,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
2819.0,1366.0,1579.0,1.0,1.270605745893252,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2821.0,1366.0,1616.0,1.0,1.2808051507751117,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2843.0,1366.0,1948.0,1.0,1.429686897856871,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
2845.0,1366.0,1977.0,1.0,1.001415217508682,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2734.0,1366.0,59.0,1.0,1.0036432534567468,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2735.0,1366.0,116.0,1.0,1.4035499474272255,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
2736.0,1366.0,117.0,1.0,1.4429648730152878,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.3357234779300443
2745.0,1366.0,402.0,1.0,1.6810928002383918,24.0,24.0,144.0,144.0,6000.0,6000.0,0.0,0.9268313621990468
2747.0,1366.0,422.0,1.0,1.0029066357407177,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2756.0,1366.0,630.0,1.0,1.2954287040525998,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
2759.0,1366.0,673.0,1.0,1.004399723528539,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2761.0,1366.0,696.0,1.0,1.4181027062192044,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
2765.0,1366.0,730.0,1.0,1.2416705581532623,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
2768.0,1366.0,769.0,1.0,1.0079563228524675,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2772.0,1366.0,847.0,1.0,1.4181027062192044,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
2774.0,1366.0,873.0,1.0,1.473246839567426,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
2777.0,1366.0,910.0,1.0,1.003385499776985,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2779.0,1366.0,940.0,1.0,1.0065974758859997,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2780.0,1366.0,945.0,1.0,1.3970007763424548,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.3357234779300443
2781.0,1366.0,958.0,1.0,1.0014067597609284,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2786.0,1366.0,1039.0,1.0,1.4030807066197923,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
2794.0,1366.0,1190.0,1.0,1.2815385489271904,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
2797.0,1366.0,1225.0,1.0,1.301747274003563,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
