id_fact_oc_cp,id_razon_social,id_curso_perfil,id_fecha,num_cap_cer,total_horas,total_ganancias,porcentaje_asistencia
631,1580,2915,6,6.0,240.0,271.2,0.011214953271028037
632,1580,2872,6,33.0,660.0,6930.0,0.0616822429906542
633,1580,2887,6,33.0,660.0,5497.8,0.0616822429906542
634,1580,2865,6,37.0,740.0,10915.0,0.0691588785046729
635,1580,2893,6,37.0,740.0,17264.199999999997,0.0691588785046729
636,1580,2863,6,41.0,820.0,8610.0,0.07663551401869159
637,1580,2891,6,41.0,820.0,926.5999999999999,0.07663551401869159
638,1580,2900,6,9.0,216.0,1440.7199999999998,0.016822429906542057
639,1580,2916,6,9.0,216.0,2430.0,0.016822429906542057
640,1580,2862,6,8.0,160.0,1680.0,0.014953271028037384
641,1580,2890,6,8.0,160.0,3732.7999999999997,0.014953271028037384
642,1580,2834,6,231.0,9240.0,133702.80000000002,0.43177570093457945
643,1580,2838,6,231.0,9240.0,63533.06666666663,0.43177570093457945
644,1580,2868,6,17.0,340.0,9350.0,0.03177570093457944
645,1580,2896,6,17.0,340.0,129.2,0.03177570093457944
646,1580,2881,6,36.0,720.0,16797.6,0.06728971962616823
647,1580,2905,6,36.0,864.0,12744.0,0.06728971962616823
648,1580,2869,6,10.0,200.0,2950.0,0.018691588785046728
649,1580,2897,6,10.0,200.0,4666.0,0.018691588785046728
650,1580,2912,6,9.0,360.0,4950.0,0.016822429906542057
651,1580,2913,6,9.0,360.0,7714.8,0.016822429906542057
652,1580,2908,6,6.0,144.0,2164.3199999999997,0.011214953271028037
653,1580,2866,6,6.0,120.0,1770.0,0.011214953271028037
654,1580,2894,6,6.0,120.0,2571.6000000000004,0.011214953271028037
655,1580,2909,6,6.0,96.0,1739.52,0.011214953271028037
656,1580,2911,6,6.0,96.0,660.48,0.011214953271028037
657,1580,2855,6,8.0,160.0,1680.0,0.014953271028037384
658,1580,2877,6,8.0,160.0,1100.8,0.014953271028037384
659,1580,2830,6,28.0,840.0,8820.0,0.05233644859813084
660,1580,2845,6,28.0,840.0,5775.73333333333,0.05233644859813084
661,1580,2832,6,35.0,1400.0,19250.0,0.06542056074766356
662,1580,2844,6,35.0,1400.0,9626.222222222217,0.06542056074766356
663,1580,2848,6,22.0,440.0,4620.0,0.041121495327102804
664,1580,2854,6,22.0,440.0,3025.384126984125,0.041121495327102804
665,1580,2876,6,22.0,440.0,2934.8,0.041121495327102804
666,1580,2847,6,116.0,2320.0,34220.0,0.21682242990654207
667,1580,2853,6,116.0,2320.0,15952.025396825387,0.21682242990654207
668,1580,2875,6,116.0,2320.0,1995.1999999999998,0.21682242990654207
669,1580,2871,6,13.0,208.0,15437.76,0.024299065420560748
670,1580,2898,6,13.0,208.0,1431.04,0.024299065420560748
671,1580,2835,6,24.0,960.0,13200.0,0.044859813084112146
672,1580,2839,6,56.0,2240.0,2240.0,0.10467289719626167
673,1580,2867,6,10.0,200.0,2100.0,0.018691588785046728
674,1580,2895,6,10.0,200.0,4666.0,0.018691588785046728
675,1580,2873,6,16.0,320.0,4720.0,0.029906542056074768
676,1580,2889,6,16.0,320.0,2134.4,0.029906542056074768
677,1580,2880,6,24.0,480.0,3998.3999999999996,0.044859813084112146
678,1580,2846,6,108.0,2160.0,22680.0,0.20186915887850468
679,1580,2852,6,108.0,2160.0,14851.885714285705,0.20186915887850468
680,1580,2851,6,51.0,2040.0,14026.780952380945,0.09532710280373832
681,1580,2907,6,20.0,800.0,11000.0,0.037383177570093455
682,1580,2884,6,2.0,40.0,34.4,0.003738317757009346
683,1580,2882,6,30.0,600.0,516.0,0.056074766355140186
684,1582,545,6,8.0,320.0,2200.2793650793637,0.0
685,1582,546,6,8.0,320.0,1676.8000000000002,0.0
686,1582,547,6,8.0,320.0,998.4000000000001,0.0
687,1582,566,6,5.0,200.0,1375.1746031746025,0.0
688,1582,567,6,5.0,200.0,882.0,0.0
689,1582,568,6,5.0,200.0,1375.1746031746025,0.0
690,1582,550,6,6.0,240.0,1650.2095238095228,0.0
691,1582,581,6,6.0,720.0,4950.628571428569,0.0
692,1582,576,6,30.0,1200.0,15864.000000000002,0.0
693,1607,3570,6,1.0,18.0,761.04,0.0
694,1607,3571,6,1.0,18.0,761.04,0.0
695,1613,2110,6,9.0,720.0,331.20000000000005,0.0
696,1613,2111,6,5.0,600.0,2148.0,0.0
697,1627,4627,6,33.0,660.0,39184.2,0.0
698,1627,4640,6,148.0,59200.0,4393824.0,0.0
699,1627,4641,6,35.0,7000.0,519540.0,0.0
700,1665,2651,6,126.0,21420.0,147281.1999999999,0.0
701,1665,2652,6,97.0,16490.0,113383.14603174596,0.0
702,1693,3939,6,284.0,22720.0,65433.59999999999,0.0
703,1693,3940,6,4.0,128.0,2114.56,0.0
704,1693,3941,6,59.0,4720.0,13593.599999999999,0.0
705,1840,647,6,114.0,4560.0,17100.0,0.0
706,1840,644,6,10.0,400.0,1500.0,0.0
707,1850,6343,6,2.0,12.0,500.0,0.0
708,1860,346,6,8.0,4000.0,132200.0,0.0
709,1860,347,6,6.0,3000.0,49560.0,0.0
710,1860,351,6,1.0,360.0,5947.2,0.0
711,1860,353,6,1.0,360.0,5947.2,0.0
712,1870,2053,6,20.0,480.0,5601.599999999999,0.0
713,1870,2064,6,20.0,480.0,3300.4190476190456,0.0
714,1870,2066,6,64.0,1536.0,10561.340952380946,0.0
715,1870,2065,6,20.0,440.0,3025.384126984125,0.0
716,1929,326,6,16.0,256.0,1760.223492063491,0.0
717,1929,316,6,15.0,120.0,825.1047619047614,0.0
718,1929,329,6,46.0,736.0,5060.642539682536,0.0
719,1929,321,6,6.0,48.0,3172.32,0.0
720,1929,314,6,4.0,48.0,330.04190476190456,0.0
721,1929,324,6,24.0,312.0,6873.36,0.0
722,1929,320,6,12.0,96.0,6344.64,0.0
723,1929,318,6,23.0,368.0,2530.321269841268,0.0
724,1929,319,6,3.0,48.0,1586.3999999999999,0.0
725,1972,3894,6,19.0,418.0,5170.66,0.0
726,1972,3936,6,19.0,380.0,5605.0,0.0
727,1972,3871,6,9.0,180.0,2655.0,0.0
728,1972,3872,6,7.0,140.0,2065.0,0.0
729,1972,3937,6,21.0,462.0,6685.14,0.0
730,1972,3905,6,230.0,2760.0,34141.2,0.0
731,1972,3906,6,15.0,120.0,2250.0,0.0
732,1972,3873,6,45.0,900.0,13275.0,0.0
733,1972,3916,6,1.0,12.0,165.0,0.0
734,1972,3919,6,19.0,228.0,3933.0,0.0
735,1974,1656,6,10.0,120.0,7610.4,0.0
736,1974,1657,6,10.0,120.0,7610.4,0.0
737,1974,1658,6,36.0,432.0,27397.44,0.0
738,1974,1659,6,36.0,432.0,27397.44,0.0
739,1974,1654,6,10.0,120.0,7610.4,0.0
740,1974,1655,6,10.0,120.0,7610.4,0.0
741,1974,1574,6,10.0,320.0,3891.2,0.0
742,1974,1575,6,10.0,320.0,11875.2,0.0
743,1974,1594,6,14.0,336.0,3921.12,0.0
744,1974,1595,6,14.0,336.0,16625.28,0.0
745,1974,1664,6,8.0,144.0,6088.32,0.0
746,1974,1665,6,8.0,144.0,6088.32,0.0
747,2009,5678,6,32.0,192.0,8000.0,0.0
748,2083,1298,6,37.0,4440.0,15895.2,0.0
749,2083,1299,6,37.0,4440.0,15895.2,0.0
750,2083,1330,6,37.0,4440.0,19225.2,0.0
751,2083,1331,6,37.0,4440.0,19225.2,0.0
752,2083,1342,6,37.0,4440.0,2575.2,0.0
753,2083,1343,6,37.0,4440.0,2575.2,0.0
754,2083,1344,6,37.0,4440.0,2575.2,0.0
755,2083,1345,6,37.0,4440.0,2575.2,0.0
756,2083,1300,6,62.0,2480.0,9300.0,0.0
757,2083,1301,6,62.0,2480.0,9300.0,0.0
758,2134,5856,6,35.0,210.0,8750.0,0.0
759,2191,492,6,28.0,9072.0,431464.32,0.0
760,2194,4853,6,6.0,240.0,1650.2095238095228,0.0
761,2208,5314,6,83.0,9960.0,5776.799999999999,0.0
762,2208,5315,6,122.0,14640.0,8491.199999999999,0.0
763,2208,5316,6,14.0,1680.0,974.3999999999999,0.0
764,8,1034,5,19.0,9652.0,16504.92,0.0
765,8,1037,5,19.0,9652.0,16118.84,0.0
766,8,1040,5,77.0,12936.0,22120.559999999998,0.0
767,8,1041,5,77.0,12936.0,35574.0,0.0
768,8,1035,5,40.0,6880.0,11764.8,0.0
769,8,1039,5,40.0,6880.0,18920.0,0.0
770,8,1036,5,29.0,4872.0,8331.119999999999,0.0
771,8,1038,5,29.0,4872.0,13398.0,0.0
772,36,1078,5,133.0,4256.0,29263.715555555536,1.6799292661361624
773,36,1073,5,6.0,192.0,1320.1676190476182,0.07578628268283441
774,36,1067,5,194.0,6208.0,102556.16,2.4504231400783123
775,36,1069,5,139.0,4448.0,73480.95999999999,1.7557155488189973
776,36,1068,5,175.0,5600.0,92512.0,2.2104332449160036
777,36,1080,5,46.0,1472.0,24317.44,0.5810281672350638
778,36,1062,5,58.0,1856.0,12761.62031746031,0.7326007326007326
779,36,1079,5,107.0,3424.0,56564.479999999996,1.3515220411772135
780,36,1057,5,112.0,3584.0,59207.68,1.414677276746242
781,36,1070,5,20.0,640.0,10572.8,0.2526209422761147
782,36,1071,5,21.0,672.0,11101.44,0.2652519893899204
783,36,1072,5,31.0,992.0,16387.84,0.39156246052797783
784,36,1050,5,10.0,320.0,5286.4,0.12631047113805735
785,36,1058,5,6.0,192.0,1320.1676190476182,0.07578628268283441
786,36,1049,5,396.0,12672.0,209341.44,5.001894657067071
787,36,1056,5,357.0,11424.0,188724.47999999998,4.509283819628647
788,36,1054,5,201.0,6432.0,44225.61523809521,2.5388404698749527
789,36,1055,5,178.0,5696.0,39164.972698412676,2.2483263862574208
790,36,1048,5,340.0,10880.0,179737.6,4.2945560186939495
791,36,1053,5,173.0,5536.0,38064.833015872995,2.185171150688392
792,36,1063,5,141.0,4512.0,74538.24,1.7809776430466087
793,36,1074,5,6.0,192.0,3171.84,0.07578628268283441
794,235,2657,5,3.0,120.0,825.1047619047614,0.0
795,342,1685,5,189.0,3780.0,6955.200000000001,0.0
796,472,1231,5,6.0,240.0,2781.6000000000004,0.0
797,793,1117,5,64.0,1280.0,29670.4,0.0
798,793,1119,5,2.0,120.0,69.6,0.0
799,1375,5298,5,1.0,60.0,412.5523809523807,0.0
800,1559,885,5,13.0,312.0,2145.2723809523795,0.0
801,1559,884,5,53.0,848.0,5830.740317460314,0.0
802,1607,3570,5,1.0,18.0,761.04,0.0
803,1607,3571,5,1.0,18.0,761.04,0.0
804,1835,1091,5,26.0,9568.0,13777.919999999998,0.0
805,1835,1092,5,26.0,5616.0,2583.36,0.0
806,1835,1093,5,20.0,5040.0,40924.799999999996,0.0
807,1835,1094,5,19.0,2508.0,22622.159999999996,0.0
808,1932,2022,5,22.0,176.0,323.84000000000003,1.790073230268511
809,1932,2020,5,164.0,1312.0,2414.08,13.344182262001627
810,1932,2021,5,170.0,1360.0,2502.4,13.83238405207486
811,1932,2023,5,35.0,420.0,2887.866666666665,2.8478437754271764
812,1932,7049,5,13.0,78.0,3250.0,1.0577705451586654
813,15,1721,3,6.0,180.0,1237.6571428571422,0.0
814,100,2589,3,6.0,750.0,17835.0,0.0
815,100,2588,3,20.0,4000.0,440.0,0.0
816,121,4869,3,5.0,150.0,256.5,0.0
817,121,4875,3,53.0,1908.0,3262.6800000000003,0.0
818,121,4880,3,53.0,2120.0,3625.2000000000003,0.0
819,121,4874,3,21.0,378.0,646.38,0.0
820,121,4883,3,21.0,378.0,631.26,0.0
821,129,1747,3,131.0,5240.0,99664.79999999999,0.0
822,188,1695,3,8.0,320.0,4230.400000000001,0.0
823,194,5230,3,1.0,267.0,1835.8580952380942,0.0
824,196,5107,3,39.0,312.0,20620.08,0.0
825,196,5109,3,4.0,32.0,2114.88,0.0
826,196,5111,3,40.0,320.0,21148.800000000003,0.0
827,196,5108,3,59.0,472.0,31194.480000000003,0.0
828,220,2483,3,16.0,640.0,1094.4,0.0
829,220,2484,3,16.0,640.0,2400.0,0.0
830,220,2485,3,16.0,640.0,2604.8,0.0
831,220,2486,3,16.0,640.0,2604.8,0.0
832,220,6232,3,16.0,96.0,4000.0,0.0
833,220,6233,3,16.0,96.0,4000.0,0.0
834,263,4844,3,5.0,200.0,2644.0000000000005,0.0
835,263,5719,3,40.0,240.0,10000.0,0.0
836,440,2606,3,36.0,11232.0,1235.52,0.0
837,440,2607,3,13.0,4056.0,96451.68000000001,0.0
838,564,1144,3,39.0,1560.0,1341.6,0.7090909090909091
839,564,1146,3,33.0,1320.0,1135.2,0.6
840,564,1145,3,46.0,1840.0,1582.3999999999999,0.8363636363636363
841,665,6952,3,68.0,408.0,17000.0,0.0
842,673,1707,3,24.0,480.0,3300.4190476190456,0.0
843,673,1704,3,7.0,140.0,962.6222222222216,0.0
844,731,1819,3,20.0,200.0,2644.0000000000005,0.0
845,731,1820,3,20.0,200.0,3804.0,0.0
846,731,1825,3,106.0,1060.0,14013.200000000003,0.0
847,731,1826,3,106.0,1060.0,13112.199999999999,0.0
848,731,1827,3,24.0,240.0,7932.0,0.0
849,731,1828,3,24.0,240.0,4140.0,0.0
850,731,1829,3,146.0,1460.0,48253.0,0.0
851,731,1830,3,146.0,1460.0,18060.199999999997,0.0
852,731,1831,3,26.0,260.0,8593.0,0.0
853,731,1832,3,26.0,260.0,12365.6,0.0
854,731,1821,3,147.0,1470.0,48583.5,0.0
855,731,1822,3,147.0,1470.0,18183.899999999998,0.0
856,731,1823,3,115.0,1150.0,38007.5,0.0
857,731,1824,3,115.0,1150.0,14225.499999999998,0.0
858,731,1817,3,56.0,560.0,18508.0,0.0
859,731,1818,3,56.0,560.0,6927.199999999999,0.0
860,773,3040,3,29.0,232.0,22067.84,0.0
861,816,605,3,11.0,88.0,714.56,0.0
862,871,4143,3,11.0,1320.0,43625.99999999999,0.0
863,871,4137,3,18.0,2160.0,35683.2,0.0
864,871,4133,3,28.0,3360.0,6484.8,0.0
865,871,4135,3,3.0,360.0,2475.3142857142843,0.0
866,871,5770,3,41.0,246.0,10250.0,0.0
867,908,2951,3,48.0,384.0,25378.56,0.0
868,908,2954,3,5.0,60.0,2643.6000000000004,0.0
869,908,2952,3,36.0,288.0,19033.920000000002,0.0
870,984,5330,3,9.0,900.0,99.0,0.0
871,1208,4747,3,24.0,720.0,6962.400000000001,0.19523305946473604
872,1208,4746,3,9.0,270.0,2610.9,0.07321239729927602
873,1208,4739,3,41.0,1230.0,10983.9,0.3335231432522574
874,1208,4740,3,33.0,990.0,10395.0,0.26844545676401205
875,1286,154,3,7.0,84.0,3701.04,0.11264885741873189
876,1286,120,3,78.0,3120.0,41246.40000000001,1.2552301255230125
877,1286,158,3,78.0,3120.0,8143.199999999999,1.2552301255230125
878,1286,146,3,1.0,12.0,528.72,0.0160926939169617
879,1375,5298,3,69.0,4140.0,28466.11428571427,0.0
880,1452,462,3,56.0,896.0,6160.7822222222185,0.0
881,1452,464,3,16.0,224.0,3700.48,0.0
882,1452,468,3,56.0,448.0,3080.3911111111092,0.0
883,1452,470,3,7.0,70.0,1850.8000000000002,0.0
884,1452,463,3,15.0,120.0,7930.8,0.0
885,1452,466,3,50.0,600.0,26436.0,0.0
886,1452,467,3,30.0,900.0,6188.28571428571,0.0
887,1452,465,3,60.0,1920.0,31718.399999999998,0.0
888,1508,1197,3,36.0,1152.0,9768.960000000001,0.0
889,1508,1198,3,36.0,1152.0,24687.36,0.0
890,1587,5672,3,5.0,30.0,1250.0,0.0
891,1607,3558,3,21.0,168.0,15980.16,0.0
892,1607,3559,3,21.0,168.0,15980.16,0.0
893,1607,3706,3,21.0,168.0,420.0,0.0
894,1607,3707,3,21.0,168.0,420.0,0.0
895,1607,3560,3,21.0,168.0,15980.16,0.0
896,1607,3561,3,21.0,168.0,15980.16,0.0
897,1607,3516,3,2.0,60.0,580.2,0.0
898,1607,3517,3,2.0,60.0,580.2,0.0
899,1607,3518,3,26.0,1040.0,19780.8,0.0
900,1607,3519,3,26.0,1040.0,19780.8,0.0
901,1607,3506,3,12.0,1440.0,5155.200000000001,0.0
902,1607,3507,3,12.0,1440.0,5155.200000000001,0.0
903,1607,3716,3,12.0,1440.0,2448.0,0.0
904,1607,3717,3,12.0,1440.0,2448.0,0.0
905,1607,3570,3,133.0,2394.0,101218.31999999999,0.0
906,1607,3571,3,133.0,2394.0,101218.31999999999,0.0
907,1607,3574,3,32.0,256.0,24350.72,0.0
908,1607,3575,3,32.0,256.0,24350.72,0.0
909,1607,3524,3,66.0,528.0,50223.36,0.0
910,1607,3525,3,66.0,528.0,50223.36,0.0
911,1607,3698,3,66.0,528.0,1320.0,0.0
912,1607,3699,3,66.0,528.0,1320.0,0.0
913,1607,3586,3,17.0,136.0,12936.32,0.0
914,1607,3587,3,17.0,136.0,12936.32,0.0
915,1607,3530,3,33.0,264.0,25111.68,0.0
916,1607,3531,3,33.0,264.0,25111.68,0.0
917,1607,3590,3,192.0,1536.0,146104.32,0.0
918,1607,3591,3,192.0,1536.0,146104.32,0.0
919,1607,3696,3,192.0,1536.0,3840.0,0.0
920,1607,3697,3,192.0,1536.0,3840.0,0.0
921,1607,3600,3,34.0,272.0,25872.64,0.0
922,1607,3601,3,34.0,272.0,25872.64,0.0
923,1607,3702,3,4.0,32.0,681.28,0.0
924,1607,3703,3,4.0,32.0,681.28,0.0
925,1607,3680,3,10.0,80.0,7609.6,0.0
926,1607,3681,3,10.0,80.0,7609.6,0.0
927,1607,3682,3,10.0,160.0,7609.6,0.0
928,1607,3683,3,10.0,160.0,7609.6,0.0
929,1607,3684,3,10.0,240.0,7610.4,0.0
930,1607,3685,3,10.0,240.0,7610.4,0.0
931,1972,3890,3,21.0,252.0,3117.24,0.0
932,1972,3871,3,8.0,160.0,2360.0,0.0
933,1972,3862,3,6.0,96.0,1739.52,0.0
934,1972,3937,3,19.0,418.0,6048.460000000001,0.0
935,1972,3905,3,583.0,6996.0,86540.52,0.0
936,1972,3906,3,5.0,40.0,750.0,0.0
937,1972,3867,3,10.0,300.0,2901.0,0.0
938,1972,3916,3,9.0,108.0,1485.0,0.0
939,1972,3914,3,79.0,632.0,11850.0,0.0
940,1972,3919,3,10.0,120.0,2070.0,0.0
941,1972,3877,3,16.0,320.0,4720.0,0.0
942,2114,34,3,35.0,8400.0,121548.0,0.0
943,2114,36,3,35.0,6300.0,91161.0,0.0
944,2191,492,3,20.0,6480.0,308188.8,0.0
945,28,5676,4,256.0,1536.0,64000.0,0.0
946,28,614,4,34.0,680.0,40371.6,0.0
947,121,4869,4,17.0,510.0,872.0999999999999,0.0
948,121,4875,4,37.0,1332.0,2277.7200000000003,0.0
949,121,4880,4,37.0,1480.0,2530.8,0.0
950,121,4874,4,17.0,306.0,523.26,0.0
951,121,4883,4,17.0,306.0,511.02,0.0
952,129,1735,4,4.0,40.0,2374.7999999999997,0.0
953,147,2075,4,10.0,1500.0,2415.0000000000005,0.0
954,149,2624,4,4.0,64.0,4750.08,0.002890173410404624
955,149,2621,4,33.0,528.0,7640.160000000001,0.02384393063583815
956,149,2627,4,64.0,1024.0,14817.28,0.046242774566473986
957,149,2650,4,13.0,156.0,2301.0,0.009393063583815028
958,149,2616,4,31.0,248.0,4650.0,0.022398843930635837
959,149,2619,4,5.0,60.0,729.6000000000001,0.0036127167630057807
960,149,2625,4,15.0,120.0,2250.0,0.01083815028901734
961,149,2629,4,6.0,48.0,900.0,0.004335260115606936
962,149,2626,4,17.0,136.0,2550.0,0.012283236994219652
963,188,1695,4,7.0,280.0,3701.6000000000004,0.0
964,212,4958,4,49.0,784.0,25911.199999999997,0.0
965,212,4959,4,49.0,784.0,1442.5600000000002,0.0
966,212,4955,4,3.0,24.0,1586.16,0.0
967,212,4965,4,3.0,24.0,44.160000000000004,0.0
968,212,4947,4,20.0,160.0,10574.400000000001,0.0
969,212,4948,4,20.0,160.0,294.40000000000003,0.0
970,212,4943,4,6.0,48.0,3172.32,0.0
971,212,4962,4,6.0,48.0,88.32000000000001,0.0
972,212,4949,4,17.0,272.0,8989.599999999999,0.0
973,212,4950,4,17.0,272.0,500.48,0.0
974,212,4945,4,24.0,384.0,12691.199999999999,0.0
975,212,4946,4,24.0,384.0,706.5600000000001,0.0
976,212,4942,4,29.0,232.0,15332.880000000001,0.0
977,212,4944,4,29.0,232.0,426.88,0.0
978,212,4951,4,43.0,344.0,22734.960000000003,0.0
979,212,4952,4,43.0,344.0,4155.52,0.0
980,212,4953,4,31.0,248.0,16390.32,0.0
981,212,4963,4,31.0,248.0,456.32,0.0
982,212,4956,4,2.0,32.0,1057.6,0.0
983,212,4957,4,2.0,32.0,58.88,0.0
984,220,2479,4,51.0,2040.0,3488.4,0.0
985,220,2480,4,51.0,2040.0,38800.799999999996,0.0
986,220,2481,4,51.0,2040.0,2305.2,0.0
987,220,2482,4,51.0,2040.0,23643.600000000002,0.0
988,235,2658,4,2.0,80.0,550.0698412698409,0.0
989,235,2657,4,52.0,2080.0,14301.815873015865,0.0
990,333,667,4,12.0,480.0,3300.4190476190456,0.1
991,333,677,4,4.0,160.0,1100.1396825396819,0.03333333333333333
992,333,669,4,3.0,120.0,825.1047619047614,0.025
993,333,671,4,3.0,120.0,825.1047619047614,0.025
994,333,666,4,3.0,120.0,825.1047619047614,0.025
995,337,3946,4,6.0,1728.0,25004.160000000003,0.0
996,337,3947,4,6.0,1728.0,190.07999999999998,0.0
997,337,3950,4,14.0,2016.0,19494.72,0.0
998,337,3951,4,14.0,2016.0,221.76,0.0
999,337,3952,4,14.0,2016.0,1955.52,0.0
1000,337,3953,4,14.0,2016.0,2378.8799999999997,0.0
1001,371,1166,4,16.0,640.0,8460.800000000001,0.0
1002,403,2758,4,10.0,1000.0,16520.0,0.0
1003,417,4583,4,7.0,280.0,1925.2444444444432,0.0
1004,440,2606,4,44.0,13728.0,1510.08,0.0
1005,440,2607,4,10.0,3120.0,74193.6,0.0
1006,564,1142,4,44.0,1760.0,1513.6,0.8
1007,564,1144,4,24.0,960.0,825.5999999999999,0.4363636363636364
1008,564,1146,4,19.0,760.0,653.6,0.34545454545454546
1009,665,3996,4,18.0,288.0,13697.28,0.0
1010,679,3131,4,6.0,720.0,417.59999999999997,0.0
1011,680,3997,4,15.0,315.0,2165.8999999999987,0.0
1012,680,3998,4,31.0,651.0,4476.193333333331,0.0
1013,731,1825,4,1.0,10.0,132.20000000000002,0.0
1014,731,1826,4,1.0,10.0,123.69999999999999,0.0
1015,731,1823,4,1.0,10.0,330.5,0.0
1016,731,1824,4,1.0,10.0,123.69999999999999,0.0
1017,829,3262,4,23.0,552.0,12160.560000000001,0.0
1018,829,3263,4,23.0,552.0,2047.9199999999998,0.0
1019,829,3264,4,23.0,552.0,2047.9199999999998,0.0
1020,829,3265,4,77.0,1848.0,40711.44,0.0
1021,829,3266,4,77.0,1848.0,12972.96,0.0
1022,829,3267,4,77.0,1848.0,6856.079999999999,0.0
1023,829,3268,4,49.0,1176.0,25907.280000000002,0.0
1024,829,3269,4,49.0,1176.0,4362.96,0.0
1025,829,3270,4,49.0,1176.0,8255.519999999999,0.0
1026,829,6949,4,34.0,204.0,8500.0,0.0
1027,869,2073,4,94.0,3760.0,7068.799999999999,0.0
1028,869,2067,4,90.0,1800.0,12376.57142857142,0.0
1029,869,2069,4,11.0,220.0,1512.6920634920625,0.0
1030,869,2070,4,124.0,2480.0,17052.16507936507,0.0
1031,869,2071,4,12.0,240.0,1650.2095238095228,0.0
1032,871,5770,4,14.0,84.0,3500.0,0.0
1033,871,4148,4,23.0,2760.0,45595.2,0.0
1034,908,2951,4,180.0,1440.0,95169.6,0.0
1035,908,2947,4,16.0,128.0,8459.52,0.0
1036,908,2954,4,39.0,468.0,20620.08,0.0
1037,908,2952,4,34.0,272.0,17976.48,0.0
1038,943,5254,4,14.0,560.0,10651.199999999999,0.0
1039,943,5255,4,14.0,560.0,10651.199999999999,0.0
1040,943,5268,4,14.0,560.0,2520.0,0.0
1041,943,5269,4,14.0,560.0,2520.0,0.0
1042,984,5330,4,6.0,600.0,66.0,0.0
1043,998,5703,4,71.0,426.0,17750.0,0.0
1044,1063,42,4,22.0,2640.0,61591.2,0.0
1045,1063,45,4,8.0,320.0,4400.0,0.0
1046,1063,46,4,8.0,320.0,1120.0,0.0
1047,1153,3333,4,18.0,720.0,4795.2,0.0
1048,1153,3325,4,18.0,720.0,1353.6,0.0
1049,1153,3334,4,18.0,720.0,1080.0,0.0
1050,1153,3332,4,19.0,760.0,1140.0,0.0
1051,1153,3327,4,41.0,1640.0,14792.799999999997,0.0
1052,1153,3330,4,41.0,1640.0,10922.4,0.0
1053,1208,4747,4,40.0,1200.0,11604.0,0.3253884324412267
1054,1208,4746,4,9.0,270.0,2610.9,0.07321239729927602
1055,1208,4739,4,44.0,1320.0,11787.599999999999,0.3579272756853494
1056,1208,4749,4,8.0,240.0,3540.0,0.06507768648824534
1057,1208,4740,4,36.0,1080.0,11340.0,0.2928495891971041
1058,1208,4741,4,6.0,180.0,1890.0,0.04880826486618401
1059,1217,3294,4,5.0,600.0,9912.0,0.0
1060,1217,3295,4,5.0,600.0,13998.0,0.0
1061,1264,2664,4,2.0,80.0,1057.6000000000001,0.0
1062,1264,2663,4,2.0,80.0,1057.6000000000001,0.0
1063,1286,154,4,25.0,300.0,13218.0,0.4023173479240425
1064,1286,100,4,25.0,400.0,2750.349206349205,0.4023173479240425
1065,1286,120,4,102.0,4080.0,53937.600000000006,1.6414547795300933
1066,1286,158,4,102.0,4080.0,10648.8,1.6414547795300933
1067,1286,105,4,6.0,48.0,3172.32,0.0965561635017702
1068,1286,143,4,51.0,918.0,26970.84,0.8207273897650467
1069,1286,146,4,14.0,168.0,7402.08,0.22529771483746378
1070,1296,2653,4,44.0,352.0,2420.3073015873,0.0
1071,1356,1773,4,33.0,396.0,39188.159999999996,0.0
1072,1356,1790,4,40.0,1200.0,11604.0,0.0
1073,1356,1783,4,43.0,774.0,6284.88,0.0
1074,1375,5298,4,4.0,240.0,1650.2095238095228,0.0
1075,1412,4160,4,20.0,240.0,10574.400000000001,0.0
1076,1412,4168,4,1.0,30.0,528.6,0.0
1077,1412,4167,4,84.0,1512.0,44422.560000000005,0.0
1078,1412,4171,4,84.0,1512.0,2782.0800000000004,0.0
1079,1412,4172,4,84.0,672.0,1236.48,0.0
1080,1412,4161,4,4.0,48.0,2114.88,0.0
1081,1412,4157,4,78.0,936.0,41240.16,0.0
1082,1412,4173,4,78.0,936.0,1722.2400000000002,0.0
1083,1427,4565,4,18.0,2160.0,7732.8,0.0
1084,1427,4573,4,18.0,2160.0,9352.800000000001,0.0
1085,1427,4570,4,26.0,6240.0,187.2,0.0
1086,1427,4572,4,26.0,6240.0,748.8,0.0
1087,1508,1199,4,22.0,704.0,5969.92,0.0
1088,1508,1200,4,22.0,704.0,15086.72,0.0
1089,1508,1197,4,170.0,5440.0,46131.200000000004,0.0
1090,1508,1198,4,170.0,5440.0,116579.2,0.0
1091,1508,1209,4,3.0,114.0,320.34000000000003,0.0
1092,1508,1210,4,3.0,114.0,75.24000000000001,0.0
1093,1508,1211,4,4.0,96.0,315.84000000000003,0.0
1094,1508,1212,4,4.0,96.0,63.36,0.0
1095,1508,1207,4,24.0,768.0,6512.64,0.0
1096,1508,1208,4,24.0,768.0,6512.64,0.0
1097,1508,1205,4,14.0,336.0,1246.56,0.0
1098,1508,1206,4,14.0,336.0,1246.56,0.0
1099,1508,1203,4,27.0,648.0,7328.88,0.0
1100,1508,1204,4,27.0,648.0,15117.839999999998,0.0
1101,1580,2833,4,35.0,1400.0,20258.000000000004,0.06542056074766356
1102,1580,2829,4,57.0,2280.0,31350.0,0.10654205607476634
1103,1580,2834,4,106.0,4240.0,61352.80000000001,0.19813084112149534
