id_oec,id_perfil,id_fecha,num_cer,total_horas,total_cursos,volumen_capacitados,total_ganacias,%_asistencia
488.0,,1418,17,,2,24,,
488.0,,1419,34,,2,36,,
488.0,,471,1,,1,1,,
488.0,,1421,1,,2,2,,
488.0,,472,1,,1,1,,
488.0,,746,4,,1,4,,
488.0,,1026,1,,1,1,,
488.0,,1028,5,,2,6,,
488.0,,58,1,,1,1,,
488.0,,474,3,,2,4,,
488.0,,1030,1,,2,2,,
488.0,,476,7,,1,7,,
488.0,,477,1,,2,2,,
488.0,,630,1,,2,2,,
488.0,,1033,4,,2,5,,
488.0,,1034,1,,1,1,,
488.0,,2344,2,,1,2,,
488.0,,6472,5,,1,5,,
488.0,,748,1,,1,1,,
488.0,,2940,1,,1,1,,
488.0,,749,1,,1,1,,
488.0,,1806,1,,1,1,,
488.0,,1807,2,,2,7,,
488.0,,478,1,,1,1,,
488.0,,1040,3,,1,3,,
488.0,,1041,9,,2,12,,
488.0,,1442,12,,2,15,,
488.0,,1443,6,,1,6,,
488.0,,631,2,,2,3,,
488.0,,7485,4,,1,4,,
488.0,,1446,23,,1,23,,
488.0,,4570,1,,1,1,,
488.0,,632,2,,2,4,,
488.0,,479,5,,1,5,,
488.0,,61,2,,1,2,,
488.0,,752,2,,2,3,,
488.0,,1048,2,,2,8,,
488.0,,4572,1,,1,1,,
488.0,,134,17,,1,17,,
488.0,,1049,1,,1,1,,
488.0,,1050,2,,2,4,,
488.0,,753,1,,1,1,,
488.0,,3787,2,,1,2,,
488.0,,755,34,,1,34,,
488.0,,1458,13,,1,13,,
488.0,,756,13,,2,15,,
488.0,,2369,10,,2,11,,
488.0,,287,19,,2,27,,
488.0,,4758,19,,1,19,,
488.0,,480,8,,1,8,,
488.0,,1059,7,,2,8,,
488.0,,4921,1,,1,1,,
488.0,,2373,14,,1,14,,
488.0,,18,1,,2,2,,
488.0,,190,4,,1,4,,
488.0,,113,3,,2,4,,
488.0,,483,1,,2,3,,
488.0,,2896,2,,1,2,,
488.0,,485,1,,1,1,,
488.0,,762,2,,2,4,,
488.0,,486,4,,1,4,,
488.0,,1472,1,,1,1,,
488.0,,1474,1,,1,1,,
488.0,,1070,2,,2,3,,
488.0,,764,11,,1,11,,
488.0,,2380,1,,1,1,,
488.0,,20462,1,,1,1,,
488.0,,1072,3,,1,3,,
488.0,,765,4,,1,4,,
488.0,,31,1,,1,1,,
488.0,,193,1,,2,2,,
488.0,,487,5,,2,6,,
488.0,,118,2,,2,3,,
488.0,,490,5,,2,7,,
488.0,,491,2,,2,3,,
488.0,,2390,1,,2,2,,
488.0,,1488,1,,2,2,,
488.0,,768,2,,1,2,,
488.0,,2393,5,,1,5,,
488.0,,245,3,,1,3,,
488.0,,493,1,,2,2,,
488.0,,1083,2,,1,2,,
488.0,,1085,22,,1,22,,
488.0,,219,2,,2,4,,
488.0,,1497,3,,1,3,,
488.0,,62,2,,1,2,,
488.0,,1499,1,,1,1,,
488.0,,1500,3,,1,3,,
488.0,,1845,10,,2,29,,
488.0,,1089,7,,2,26,,
488.0,,771,4,,1,4,,
488.0,,2402,2,,2,3,,
488.0,,120,6,,1,6,,
488.0,,494,2,,2,3,,
488.0,,6678,2,,2,5,,
488.0,,1508,1,,1,1,,
488.0,,496,2,,1,2,,
488.0,,1094,1,,1,1,,
488.0,,497,5,,2,7,,
488.0,,500,1,,1,1,,
488.0,,4704,1,,1,1,,
488.0,,774,10,,2,11,,
488.0,,1996,14,,1,14,,
488.0,,1518,2,,1,2,,
488.0,,210,3,,2,6,,
488.0,,501,1,,2,2,,
488.0,,2670,2,,2,3,,
488.0,,247,1,,2,2,,
488.0,,174,22,,2,23,,
488.0,,1522,7,,2,8,,
488.0,,63,1,,1,1,,
488.0,,1107,1,,1,1,,
488.0,,175,1,,1,1,,
488.0,,20,6,,2,13,,
488.0,,2674,1,,1,1,,
488.0,,2427,6,,1,6,,
488.0,,1111,1,,2,14,,
488.0,,1112,1,,2,6,,
488.0,,2904,1,,1,1,,
488.0,,326,2,,1,2,,
488.0,,349,1,,2,3,,
488.0,,351,1,,2,9,,
488.0,,786,1,,1,1,,
488.0,,353,1,,2,8,,
488.0,,620,1,,2,6,,
488.0,,2022,2,,2,4,,
488.0,,1125,1,,2,2,,
488.0,,1544,2,,2,4,,
488.0,,1959,1,,1,1,,
488.0,,2833,16,,2,17,,
488.0,,2031,2,,2,12,,
488.0,,1131,2,,2,3,,
488.0,,356,1,,1,1,,
488.0,,2034,11,,2,15,,
488.0,,3590,1,,1,1,,
488.0,,65,4,,1,4,,
488.0,,2039,1,,1,1,,
488.0,,222,1,,2,9,,
488.0,,361,3,,2,7,,
488.0,,136,1,,2,4,,
488.0,,4366,1,,1,1,,
488.0,,1145,2,,1,2,,
488.0,,658,2,,1,2,,
488.0,,212,3,,1,3,,
488.0,,1148,1,,2,6,,
488.0,,1150,1,,2,2,,
488.0,,21,2,,2,5,,
488.0,,1154,2,,2,4,,
488.0,,362,16,,2,23,,
488.0,,223,2,,2,8,,
488.0,,5631,1,,2,3,,
488.0,,815,6,,1,6,,
488.0,,1160,1,,2,2,,
488.0,,224,2,,1,2,,
488.0,,2836,1,,2,2,,
488.0,,1161,5,,2,17,,
488.0,,365,1,,1,1,,
488.0,,367,2,,2,4,,
488.0,,821,2,,2,6,,
488.0,,825,17,,1,17,,
488.0,,2070,6,,1,6,,
488.0,,9991,1,,1,1,,
488.0,,664,1,,1,1,,
488.0,,370,1,,1,1,,
488.0,,268,4,,2,9,,
488.0,,72,1,,2,2,,
488.0,,144,19,,2,20,,
488.0,,6709,1,,1,1,,
488.0,,1188,1,,2,4,,
488.0,,74,1,,1,1,,
488.0,,843,3,,2,6,,
488.0,,24,1,,2,3,,
488.0,,5038,4,,2,10,,
488.0,,137,4,,2,5,,
488.0,,269,1,,1,1,,
488.0,,851,1,,2,3,,
488.0,,853,3,,1,3,,
488.0,,156,1,,1,1,,
488.0,,1209,1,,2,10,,
488.0,,26,1,,1,1,,
488.0,,178,3,,2,7,,
488.0,,513,2,,2,4,,
488.0,,6434,13,,2,21,,
488.0,,384,9,,2,16,,
488.0,,859,1,,1,1,,
488.0,,1215,1,,2,3,,
488.0,,80,3,,2,6,,
488.0,,2116,2,,2,14,,
488.0,,146,1,,2,2,,
488.0,,863,2,,2,20,,
488.0,,82,1,,1,1,,
488.0,,198,4,,2,9,,
488.0,,388,1,,1,1,,
488.0,,514,7,,1,7,,
488.0,,20178,4,,2,35,,
488.0,,1622,10,,2,11,,
488.0,,7947,2,,2,6,,
488.0,,5358,1,,1,1,,
488.0,,1229,1,,1,1,,
488.0,,682,1,,2,19,,
488.0,,2128,2,,1,2,,
488.0,,391,1,,2,6,,
488.0,,3597,1,,2,3,,
488.0,,875,2,,2,4,,
488.0,,83,1,,2,3,,
488.0,,179,1,,2,2,,
488.0,,878,2,,1,2,,
488.0,,880,2,,2,3,,
488.0,,274,2,,2,6,,
488.0,,394,5,,1,5,,
488.0,,2748,1,,1,1,,
488.0,,1246,2,,1,2,,
488.0,,883,3,,2,6,,
488.0,,884,2,,1,2,,
488.0,,396,2,,2,8,,
488.0,,157,34,,2,35,,
488.0,,1260,7,,2,11,,
488.0,,2515,1,,2,15,,
488.0,,2156,1,,2,5,,
488.0,,401,2,,2,4,,
488.0,,1263,7,,2,15,,
488.0,,158,1,,2,2,,
488.0,,9,1,,1,1,,
488.0,,1650,33,,2,34,,
488.0,,86,1,,2,3,,
488.0,,892,4,,2,5,,
488.0,,402,1,,1,1,,
488.0,,230,6,,2,10,,
488.0,,159,3,,1,3,,
488.0,,1275,1,,2,5,,
488.0,,3068,40,,2,42,,
488.0,,3692,1,,1,1,,
488.0,,896,2,,2,3,,
488.0,,406,2,,2,27,,
488.0,,10,1,,2,3,,
488.0,,516,19,,1,19,,
488.0,,33,3,,2,13,,
488.0,,1284,1,,2,17,,
488.0,,8874,1,,2,3,,
488.0,,412,1,,1,1,,
488.0,,913,9,,2,36,,
488.0,,916,2,,1,2,,
488.0,,416,1,,1,1,,
488.0,,920,1,,2,2,,
488.0,,2932,7,,1,7,,
488.0,,34,5,,1,5,,
488.0,,148,16,,1,16,,
488.0,,1308,4,,1,4,,
488.0,,638,1,,2,5,,
488.0,,926,1,,2,9,,
488.0,,3022,11,,2,27,,
488.0,,422,1,,2,6,,
488.0,,341,1,,1,1,,
488.0,,2211,1,,2,2,,
488.0,,423,1,,2,4,,
488.0,,627,3,,1,3,,
488.0,,428,2,,2,6,,
488.0,,701,1,,1,1,,
488.0,,702,2,,1,2,,
488.0,,940,8,,2,17,,
488.0,,941,1,,2,2,,
488.0,,706,4,,2,5,,
488.0,,945,3,,1,3,,
488.0,,1328,2,,1,2,,
488.0,,432,2,,2,26,,
488.0,,96,2,,2,15,,
488.0,,1334,1,,2,2,,
488.0,,282,8,,1,8,,
488.0,,1337,1,,2,3,,
488.0,,2873,3,,1,3,,
488.0,,712,2,,1,2,,
488.0,,217,1,,2,2,,
488.0,,960,6,,2,7,,
488.0,,961,1,,2,5,,
488.0,,716,1,,2,4,,
488.0,,962,1,,2,2,,
488.0,,717,2,,1,2,,
488.0,,236,3,,2,20,,
488.0,,964,4,,2,17,,
488.0,,442,1,,2,4,,
488.0,,968,1,,2,2,,
488.0,,972,3,,2,5,,
488.0,,14,1,,2,2,,
488.0,,6462,1,,1,1,,
488.0,,447,1,,1,1,,
488.0,,1355,1,,2,22,,
488.0,,448,1,,1,1,,
488.0,,98,1,,2,5,,
488.0,,2879,2,,2,5,,
488.0,,167,2,,1,2,,
488.0,,99,1,,2,4,,
488.0,,633,2,,1,2,,
488.0,,983,7,,2,15,,
488.0,,521,18,,2,19,,
488.0,,129,5,,1,5,,
488.0,,2288,1,,1,1,,
488.0,,151,2,,2,14,,
488.0,,456,1,,1,1,,
488.0,,2293,2,,2,5,,
488.0,,103,1,,1,1,,
488.0,,462,5,,2,19,,
488.0,,6190,2,,2,13,,
488.0,,2300,2,,2,3,,
488.0,,1389,4,,2,10,,
488.0,,734,1,,1,1,,
488.0,,170,1,,2,4,,
488.0,,1004,2,,1,2,,
488.0,,1005,3,,2,8,,
488.0,,105,3,,1,3,,
488.0,,2313,12,,1,12,,
488.0,,240,2,,2,3,,
488.0,,737,1,,2,4,,
488.0,,2318,1,,2,4,,
488.0,,2319,2,,2,3,,
488.0,,738,1,,2,2,,
488.0,,11448,1,,2,10,,
488.0,,1009,6,,2,11,,
488.0,,1405,1,,2,9,,
488.0,,1407,5,,2,27,,
488.0,,1011,1,,2,30,,
488.0,,107,2,,2,3,,
488.0,,1410,1,,1,1,,
488.0,,3648,2,,2,3,,
488.0,,2331,2,,1,2,,
488.0,,171,1,,2,41,,
488.0,,1418,7,,2,24,,
488.0,,1419,2,,2,36,,
488.0,,1421,1,,2,2,,
488.0,,1028,1,,2,6,,
488.0,,474,1,,2,4,,
488.0,,1030,1,,2,2,,
488.0,,477,1,,2,2,,
488.0,,630,1,,2,2,,
488.0,,1033,1,,2,5,,
488.0,,2620,5,,1,5,,
488.0,,257,8,,1,8,,
488.0,,2347,3,,1,3,,
488.0,,1039,1,,1,1,,
488.0,,1807,5,,2,7,,
488.0,,1041,3,,2,12,,
488.0,,1442,3,,2,15,,
488.0,,631,1,,2,3,,
488.0,,632,2,,2,4,,
488.0,,752,1,,2,3,,
488.0,,1048,6,,2,8,,
488.0,,1050,2,,2,4,,
488.0,,756,2,,2,15,,
488.0,,2369,1,,2,11,,
488.0,,287,8,,2,27,,
488.0,,1059,1,,2,8,,
488.0,,1060,1,,1,1,,
488.0,,2372,1,,1,1,,
488.0,,18,1,,2,2,,
488.0,,113,1,,2,4,,
488.0,,19,4,,1,4,,
488.0,,1065,2,,1,2,,
488.0,,115,17,,1,17,,
488.0,,483,2,,2,3,,
488.0,,484,3,,1,3,,
488.0,,762,2,,2,4,,
488.0,,1070,1,,2,3,,
488.0,,193,1,,2,2,,
488.0,,487,1,,2,6,,
488.0,,118,1,,2,3,,
488.0,,489,2,,1,2,,
488.0,,490,2,,2,7,,
488.0,,491,1,,2,3,,
488.0,,2390,1,,2,2,,
488.0,,1488,1,,2,2,,
488.0,,493,1,,2,2,,
488.0,,1084,1,,1,1,,
488.0,,219,2,,2,4,,
488.0,,1088,1,,1,1,,
488.0,,1845,19,,2,29,,
488.0,,1089,19,,2,26,,
488.0,,2402,1,,2,3,,
488.0,,494,1,,2,3,,
488.0,,495,2,,1,2,,
488.0,,6678,3,,2,5,,
488.0,,497,2,,2,7,,
488.0,,173,6,,1,6,,
488.0,,774,1,,2,11,,
488.0,,210,3,,2,6,,
488.0,,501,1,,2,2,,
488.0,,2670,1,,2,3,,
488.0,,247,1,,2,2,,
488.0,,503,2,,1,2,,
488.0,,174,1,,2,23,,
488.0,,1522,1,,2,8,,
488.0,,20,7,,2,13,,
488.0,,1111,13,,2,14,,
488.0,,1112,5,,2,6,,
488.0,777.0,3079,7,42.0,1,7,250.0,
488.0,1113.0,3079,7,42.0,1,7,250.0,
488.0,777.0,263,3,18.0,1,3,250.0,
488.0,1113.0,263,3,18.0,1,3,250.0,
488.0,777.0,532,3,18.0,1,3,250.0,
488.0,1113.0,532,3,18.0,1,3,250.0,
488.0,777.0,3677,27,162.0,1,27,250.0,
488.0,1113.0,3677,27,162.0,1,27,250.0,
488.0,777.0,248,10,60.0,1,10,250.0,
488.0,1113.0,248,10,60.0,1,10,250.0,
488.0,777.0,533,3,18.0,1,3,250.0,
488.0,1113.0,533,3,18.0,1,3,250.0,
488.0,777.0,605,20,120.0,1,20,250.0,
488.0,1113.0,605,20,120.0,1,20,250.0,
488.0,777.0,2964,17,102.0,1,17,250.0,
488.0,1113.0,2964,17,102.0,1,17,250.0,
488.0,777.0,534,31,186.0,1,31,250.0,
488.0,1113.0,534,31,186.0,1,31,250.0,
488.0,777.0,3088,23,138.0,1,23,250.0,
488.0,1113.0,3088,23,138.0,1,23,250.0,
488.0,777.0,652,12,72.0,1,12,250.0,
488.0,1113.0,652,12,72.0,1,12,250.0,
488.0,777.0,123,7,42.0,1,7,250.0,
488.0,1113.0,123,7,42.0,1,7,250.0,
488.0,777.0,7921,27,162.0,1,27,250.0,
488.0,1113.0,7921,27,162.0,1,27,250.0,
488.0,777.0,6146,11,66.0,1,11,250.0,
488.0,1113.0,6146,11,66.0,1,11,250.0,
488.0,777.0,3089,5,30.0,1,5,250.0,
488.0,1113.0,3089,5,30.0,1,5,250.0,
488.0,777.0,4175,6,36.0,1,6,250.0,
488.0,1113.0,4175,6,36.0,1,6,250.0,
488.0,777.0,4176,7,42.0,1,7,250.0,
488.0,1113.0,4176,7,42.0,1,7,250.0,
488.0,777.0,4791,1,6.0,1,1,250.0,
488.0,1113.0,4791,1,6.0,1,1,250.0,
488.0,777.0,3715,35,210.0,1,35,250.0,
488.0,1113.0,3715,35,210.0,1,35,250.0,
488.0,777.0,3091,6,36.0,1,6,250.0,
488.0,1113.0,3091,6,36.0,1,6,250.0,
488.0,777.0,602,38,228.0,1,38,250.0,
488.0,1113.0,602,38,228.0,1,38,250.0,
488.0,777.0,3092,4,24.0,1,4,250.0,
488.0,1113.0,3092,4,24.0,1,4,250.0,
488.0,777.0,536,15,90.0,1,15,250.0,
488.0,1113.0,536,15,90.0,1,15,250.0,
488.0,777.0,3095,12,72.0,1,12,250.0,
488.0,1113.0,3095,12,72.0,1,12,250.0,
488.0,777.0,3096,14,84.0,1,14,250.0,
488.0,1113.0,3096,14,84.0,1,14,250.0,
488.0,777.0,11832,23,138.0,1,23,250.0,
488.0,1113.0,11832,23,138.0,1,23,250.0,
488.0,777.0,5184,3,18.0,1,3,250.0,
488.0,1113.0,5184,3,18.0,1,3,250.0,
488.0,777.0,4180,1,6.0,1,1,250.0,
488.0,1113.0,4180,1,6.0,1,1,250.0,
488.0,777.0,537,6,36.0,1,6,250.0,
488.0,1113.0,537,6,36.0,1,6,250.0,
488.0,777.0,661,5,30.0,1,5,250.0,
488.0,1113.0,661,5,30.0,1,5,250.0,
488.0,777.0,608,1,6.0,1,1,250.0,
488.0,1113.0,608,1,6.0,1,1,250.0,
488.0,777.0,4794,4,24.0,1,4,250.0,
488.0,1113.0,4794,4,24.0,1,4,250.0,
488.0,777.0,2681,8,48.0,1,8,250.0,
488.0,1113.0,2681,8,48.0,1,8,250.0,
488.0,777.0,11840,9,54.0,1,9,250.0,
488.0,1113.0,11840,9,54.0,1,9,250.0,
488.0,777.0,3276,1,6.0,1,1,250.0,
488.0,1113.0,3276,1,6.0,1,1,250.0,
488.0,777.0,5950,17,102.0,1,17,250.0,
488.0,1113.0,5950,17,102.0,1,17,250.0,
488.0,777.0,2682,31,186.0,1,31,250.0,
488.0,1113.0,2682,31,186.0,1,31,250.0,
488.0,777.0,3209,2,12.0,1,2,250.0,
488.0,1113.0,3209,2,12.0,1,2,250.0,
488.0,777.0,3102,23,138.0,1,23,250.0,
488.0,1113.0,3102,23,138.0,1,23,250.0,
488.0,777.0,3277,21,126.0,1,21,250.0,
488.0,1113.0,3277,21,126.0,1,21,250.0,
488.0,777.0,3716,13,78.0,1,13,250.0,
488.0,1113.0,3716,13,78.0,1,13,250.0,
488.0,777.0,539,14,84.0,1,14,250.0,
488.0,1113.0,539,14,84.0,1,14,250.0,
488.0,777.0,2978,4,24.0,1,4,250.0,
488.0,1113.0,2978,4,24.0,1,4,250.0,
488.0,777.0,1877,11,66.0,1,11,250.0,
488.0,1113.0,1877,11,66.0,1,11,250.0,
488.0,777.0,3104,3,18.0,1,3,250.0,
488.0,1113.0,3104,3,18.0,1,3,250.0,
488.0,777.0,3774,2,12.0,1,2,250.0,
488.0,1113.0,3774,2,12.0,1,2,250.0,
488.0,777.0,3107,2,12.0,1,2,250.0,
488.0,1113.0,3107,2,12.0,1,2,250.0,
488.0,777.0,3235,12,72.0,1,12,250.0,
488.0,1113.0,3235,12,72.0,1,12,250.0,
488.0,777.0,4190,9,54.0,1,9,250.0,
488.0,1113.0,4190,9,54.0,1,9,250.0,
488.0,777.0,3109,1,6.0,1,1,250.0,
488.0,1113.0,3109,1,6.0,1,1,250.0,
488.0,777.0,540,33,198.0,1,33,250.0,
488.0,1113.0,540,33,198.0,1,33,250.0,
488.0,777.0,541,4,24.0,1,4,250.0,
488.0,1113.0,541,4,24.0,1,4,250.0,
488.0,777.0,3685,8,48.0,1,8,250.0,
488.0,1113.0,3685,8,48.0,1,8,250.0,
488.0,777.0,1879,4,24.0,1,4,250.0,
488.0,1113.0,1879,4,24.0,1,4,250.0,
488.0,777.0,12514,6,36.0,1,6,250.0,
488.0,1113.0,12514,6,36.0,1,6,250.0,
488.0,777.0,5192,11,66.0,1,11,250.0,
488.0,1113.0,5192,11,66.0,1,11,250.0,
488.0,777.0,5193,2,12.0,1,2,250.0,
488.0,1113.0,5193,2,12.0,1,2,250.0,
488.0,777.0,7243,10,60.0,1,10,250.0,
488.0,1113.0,7243,10,60.0,1,10,250.0,
488.0,777.0,7560,2,12.0,1,2,250.0,
488.0,1113.0,7560,2,12.0,1,2,250.0,
488.0,777.0,3114,8,48.0,1,8,250.0,
488.0,1113.0,3114,8,48.0,1,8,250.0,
488.0,777.0,3282,6,36.0,2,7,250.0,
488.0,1113.0,3282,6,36.0,2,7,250.0,
488.0,777.0,288,4,24.0,1,4,250.0,
488.0,1113.0,288,4,24.0,1,4,250.0,
488.0,777.0,849,7,42.0,1,7,250.0,
488.0,1113.0,849,7,42.0,1,7,250.0,
488.0,777.0,7248,1,6.0,1,1,250.0,
488.0,1113.0,7248,1,6.0,1,1,250.0,
488.0,777.0,1882,33,198.0,1,33,250.0,
488.0,1113.0,1882,33,198.0,1,33,250.0,
488.0,777.0,3116,58,348.0,1,58,250.0,
488.0,1113.0,3116,58,348.0,1,58,250.0,
488.0,777.0,3288,5,30.0,1,5,250.0,
488.0,1113.0,3288,5,30.0,1,5,250.0,
488.0,777.0,225,8,48.0,1,8,250.0,
488.0,1113.0,225,8,48.0,1,8,250.0,
488.0,777.0,3595,13,78.0,1,13,250.0,
488.0,1113.0,3595,13,78.0,1,13,250.0,
488.0,777.0,544,2,12.0,1,2,250.0,
488.0,1113.0,544,2,12.0,1,2,250.0,
488.0,777.0,3686,9,54.0,1,9,250.0,
488.0,1113.0,3686,9,54.0,1,9,250.0,
488.0,777.0,6156,1,6.0,1,1,250.0,
488.0,1113.0,6156,1,6.0,1,1,250.0,
488.0,777.0,3239,4,24.0,1,4,250.0,
488.0,1113.0,3239,4,24.0,1,4,250.0,
488.0,777.0,291,14,84.0,1,14,250.0,
488.0,1113.0,291,14,84.0,1,14,250.0,
488.0,777.0,3123,18,108.0,1,18,250.0,
488.0,1113.0,3123,18,108.0,1,18,250.0,
488.0,777.0,4203,4,24.0,1,4,250.0,
488.0,1113.0,4203,4,24.0,1,4,250.0,
488.0,777.0,5981,30,180.0,1,30,250.0,
488.0,1113.0,5981,30,180.0,1,30,250.0,
488.0,777.0,7567,1,6.0,1,1,250.0,
488.0,1113.0,7567,1,6.0,1,1,250.0,
488.0,777.0,545,22,132.0,1,22,250.0,
488.0,1113.0,545,22,132.0,1,22,250.0,
488.0,777.0,4206,1,6.0,1,1,250.0,
488.0,1113.0,4206,1,6.0,1,1,250.0,
488.0,777.0,546,1,6.0,1,1,250.0,
488.0,1113.0,546,1,6.0,1,1,250.0,
488.0,777.0,590,4,24.0,1,4,250.0,
488.0,1113.0,590,4,24.0,1,4,250.0,
488.0,777.0,548,5,30.0,1,5,250.0,
488.0,1113.0,548,5,30.0,1,5,250.0,
488.0,777.0,3131,1,6.0,1,1,250.0,
488.0,1113.0,3131,1,6.0,1,1,250.0,
488.0,777.0,4209,23,138.0,1,23,250.0,
488.0,1113.0,4209,23,138.0,1,23,250.0,
488.0,777.0,3132,14,84.0,1,14,250.0,
488.0,1113.0,3132,14,84.0,1,14,250.0,
488.0,777.0,3804,25,150.0,1,25,250.0,
488.0,1113.0,3804,25,150.0,1,25,250.0,
488.0,777.0,3213,7,42.0,1,7,250.0,
488.0,1113.0,3213,7,42.0,1,7,250.0,
488.0,777.0,5998,18,108.0,1,18,250.0,
488.0,1113.0,5998,18,108.0,1,18,250.0,
488.0,777.0,3134,8,48.0,1,8,250.0,
488.0,1113.0,3134,8,48.0,1,8,250.0,
488.0,777.0,294,20,120.0,1,20,250.0,
488.0,1113.0,294,20,120.0,1,20,250.0,
488.0,777.0,601,19,114.0,1,19,250.0,
488.0,1113.0,601,19,114.0,1,19,250.0,
488.0,777.0,3135,2,12.0,1,2,250.0,
488.0,1113.0,3135,2,12.0,1,2,250.0,
488.0,777.0,1893,3,18.0,1,3,250.0,
488.0,1113.0,1893,3,18.0,1,3,250.0,
488.0,777.0,591,1,6.0,1,1,250.0,
488.0,1113.0,591,1,6.0,1,1,250.0,
488.0,777.0,6002,35,210.0,1,35,250.0,
488.0,1113.0,6002,35,210.0,1,35,250.0,
488.0,777.0,11908,10,60.0,1,10,250.0,
488.0,1113.0,11908,10,60.0,1,10,250.0,
488.0,777.0,6003,29,174.0,1,29,250.0,
488.0,1113.0,6003,29,174.0,1,29,250.0,
488.0,777.0,3136,2,12.0,1,2,250.0,
488.0,1113.0,3136,2,12.0,1,2,250.0,
488.0,777.0,4217,20,120.0,1,20,250.0,
488.0,1113.0,4217,20,120.0,1,20,250.0,
488.0,777.0,296,27,162.0,1,27,250.0,
488.0,1113.0,296,27,162.0,1,27,250.0,
488.0,777.0,87,1,6.0,1,1,250.0,
488.0,1113.0,87,1,6.0,1,1,250.0,
488.0,777.0,1895,13,78.0,1,13,250.0,
488.0,1113.0,1895,13,78.0,1,13,250.0,
488.0,777.0,277,5,30.0,1,5,250.0,
488.0,1113.0,277,5,30.0,1,5,250.0,
488.0,777.0,3140,29,174.0,1,29,250.0,
488.0,1113.0,3140,29,174.0,1,29,250.0,
488.0,777.0,5024,54,324.0,1,54,250.0,
488.0,1113.0,5024,54,324.0,1,54,250.0,
488.0,777.0,3141,20,120.0,1,20,250.0,
488.0,1113.0,3141,20,120.0,1,20,250.0,
488.0,777.0,3216,17,102.0,1,17,250.0,
488.0,1113.0,3216,17,102.0,1,17,250.0,
488.0,777.0,5206,6,36.0,1,6,250.0,
488.0,1113.0,5206,6,36.0,1,6,250.0,
488.0,777.0,3142,35,210.0,1,35,250.0,
488.0,1113.0,3142,35,210.0,1,35,250.0,
488.0,777.0,902,5,30.0,1,5,250.0,
488.0,1113.0,902,5,30.0,1,5,250.0,
488.0,777.0,603,2,12.0,1,2,250.0,
488.0,1113.0,603,2,12.0,1,2,250.0,
488.0,777.0,551,13,78.0,1,13,250.0,
488.0,1113.0,551,13,78.0,1,13,250.0,
488.0,777.0,3922,7,42.0,1,7,250.0,
488.0,1113.0,3922,7,42.0,1,7,250.0,
488.0,777.0,552,1,6.0,1,1,250.0,
488.0,1113.0,552,1,6.0,1,1,250.0,
488.0,777.0,4223,1,6.0,1,1,250.0,
488.0,1113.0,4223,1,6.0,1,1,250.0,
488.0,777.0,4224,5,30.0,1,5,250.0,
488.0,1113.0,4224,5,30.0,1,5,250.0,
488.0,777.0,9068,161,966.0,1,161,250.0,
488.0,1113.0,9068,161,966.0,1,161,250.0,
488.0,777.0,333,1,6.0,1,1,250.0,
488.0,1113.0,333,1,6.0,1,1,250.0,
488.0,777.0,8600,15,90.0,1,15,250.0,
488.0,1113.0,8600,15,90.0,1,15,250.0,
488.0,777.0,2928,1,6.0,1,1,250.0,
488.0,1113.0,2928,1,6.0,1,1,250.0,
488.0,777.0,3147,68,408.0,1,68,250.0,
488.0,1113.0,3147,68,408.0,1,68,250.0,
488.0,777.0,2683,11,66.0,1,11,250.0,
488.0,1113.0,2683,11,66.0,1,11,250.0,
488.0,777.0,233,2,12.0,1,2,250.0,
488.0,1113.0,233,2,12.0,1,2,250.0,
488.0,777.0,6910,8,48.0,1,8,250.0,
488.0,1113.0,6910,8,48.0,1,8,250.0,
488.0,777.0,4228,3,18.0,2,4,250.0,
488.0,1113.0,4228,3,18.0,2,4,250.0,
488.0,777.0,3657,12,72.0,1,12,250.0,
488.0,1113.0,3657,12,72.0,1,12,250.0,
488.0,777.0,4822,7,42.0,1,7,250.0,
488.0,1113.0,4822,7,42.0,1,7,250.0,
488.0,777.0,6030,22,132.0,1,22,250.0,
488.0,1113.0,6030,22,132.0,1,22,250.0,
488.0,777.0,3219,9,54.0,1,9,250.0,
488.0,1113.0,3219,9,54.0,1,9,250.0,
488.0,777.0,3151,1,6.0,1,1,250.0,
488.0,1113.0,3151,1,6.0,1,1,250.0,
488.0,777.0,7304,5,30.0,1,5,250.0,
488.0,1113.0,7304,5,30.0,1,5,250.0,
488.0,777.0,4231,8,48.0,1,8,250.0,
488.0,1113.0,4231,8,48.0,1,8,250.0,
488.0,777.0,556,1,6.0,1,1,250.0,
488.0,1113.0,556,1,6.0,1,1,250.0,
488.0,777.0,612,2,12.0,1,2,250.0,
488.0,1113.0,612,2,12.0,1,2,250.0,
488.0,777.0,3152,15,90.0,1,15,250.0,
488.0,1113.0,3152,15,90.0,1,15,250.0,
488.0,777.0,1900,22,132.0,1,22,250.0,
488.0,1113.0,1900,22,132.0,1,22,250.0,
488.0,777.0,3694,5,30.0,2,12,250.0,
488.0,1113.0,3694,5,30.0,2,12,250.0,
488.0,777.0,234,24,144.0,1,24,250.0,
488.0,1113.0,234,24,144.0,1,24,250.0,
488.0,777.0,557,15,90.0,1,15,250.0,
488.0,1113.0,557,15,90.0,1,15,250.0,
488.0,777.0,6216,1,6.0,1,1,250.0,
488.0,1113.0,6216,1,6.0,1,1,250.0,
488.0,777.0,7310,38,228.0,1,38,250.0,
488.0,1113.0,7310,38,228.0,1,38,250.0,
488.0,777.0,3488,60,360.0,1,60,250.0,
488.0,1113.0,3488,60,360.0,1,60,250.0,
